avg_byte,var_byte,protocol,pack_exc,byte_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
44,16,TCP,2,88,0,0,12074,3389,4,BOT
48,0,TCP,2,96,0,0,3389,12074,0,BOT
83.25,13198.1875,TCP,40,3330,17,42.5,12164,3389,114.883364766,BOT
104.346153846,16990.3032544,TCP,104,10852,96,92.3076923077,3389,12164,130.346857478,BOT
82.0487804878,12815.4610351,TCP,41,3364,17,41.4634146341,12301,3389,113.205393136,BOT
109.442307692,18237.8235947,TCP,104,11382,96,92.3076923077,3389,12301,135.047486443,BOT
86.3333333333,13398.7863248,TCP,39,3367,17,43.5897435897,12724,3389,115.753126631,BOT
105.041666667,18298.9149306,TCP,96,10084,88,91.6666666667,3389,12724,135.273481993,BOT
85.7435897436,13361.2163051,TCP,39,3344,17,43.5897435897,12767,3389,115.590727591,BOT
103.693877551,18047.028738,TCP,98,10162,88,89.7959183673,3389,12767,134.339230078,BOT
88,14399.1666667,TCP,36,3168,17,47.2222222222,12834,3389,119.996527728,BOT
108.32,18556.0176,TCP,100,10832,92,92,3389,12834,136.220474232,BOT
83.275,13120.549375,TCP,40,3331,17,42.5,12879,3389,114.544966607,BOT
103.86,17642.5604,TCP,100,10386,92,92,3389,12879,132.825300301,BOT
80.2,11888.5155556,TCP,45,3609,17,37.7777777778,12970,3389,109.034469575,BOT
103.203389831,15023.450158,TCP,118,12178,110,93.2203389831,3389,12970,122.570184621,BOT
82.4146341463,12830.1451517,TCP,41,3379,17,41.4634146341,13417,3389,113.270230651,BOT
108.134615385,18006.6549556,TCP,104,11246,94,90.3846153846,3389,13417,134.188877913,BOT
86.3846153846,13430.6469428,TCP,39,3369,17,43.5897435897,13503,3389,115.890668057,BOT
104.489795918,17976.0458142,TCP,98,10240,90,91.8367346939,3389,13503,134.07477695,BOT
85.5526315789,13707.3524931,TCP,38,3251,17,44.7368421053,13555,3389,117.078403188,BOT
105.020833333,18336.7287326,TCP,96,10082,88,91.6666666667,3389,13555,135.41317784,BOT
87.6052631579,13725.9757618,TCP,38,3329,17,44.7368421053,13587,3389,117.157909514,BOT
105.104166667,18373.3849826,TCP,96,10090,88,91.6666666667,3389,13587,135.548459905,BOT
85.7368421053,13739.5623269,TCP,38,3258,17,44.7368421053,13680,3389,117.215879158,BOT
104.895833333,18282.968316,TCP,96,10070,88,91.6666666667,3389,13680,135.214527015,BOT
86.4358974359,13462.7074293,TCP,39,3371,17,43.5897435897,13724,3389,116.028907731,BOT
104.040816327,18019.5085381,TCP,98,10196,90,91.8367346939,3389,13724,134.23676299,BOT
84.3846153846,13407.7238659,TCP,39,3291,17,43.5897435897,13821,3389,115.791726241,BOT
103.87755102,17948.9645981,TCP,98,10180,90,91.8367346939,3389,13821,133.973745928,BOT
85.5526315789,13707.3524931,TCP,38,3251,17,44.7368421053,13884,3389,117.078403188,BOT
103.156862745,17301.5832372,TCP,102,10522,94,92.1568627451,3389,13884,131.535482807,BOT
85.9210526316,13773.2306094,TCP,38,3265,17,44.7368421053,13966,3389,117.359407844,BOT
123.78,36877.1716,TCP,100,12378,92,92,3389,13966,192.034297978,BOT
83.45,13151.9475,TCP,40,3338,17,42.5,14006,3389,114.681940601,BOT
103.519230769,16923.9803994,TCP,104,10766,96,92.3076923077,3389,14006,130.09219961,BOT
85.1842105263,13647.3081717,TCP,38,3237,17,44.7368421053,14097,3389,116.821693926,BOT
103.705882353,17280.2468281,TCP,102,10578,94,92.1568627451,3389,14097,131.454352641,BOT
83.275,13120.549375,TCP,40,3331,17,42.5,14151,3389,114.544966607,BOT
103.698113208,16591.8711285,TCP,106,10992,98,92.4528301887,3389,14151,128.809437265,BOT
85.5526315789,13707.3524931,TCP,38,3251,17,44.7368421053,14275,3389,117.078403188,BOT
104.895833333,18277.1349826,TCP,96,10070,88,91.6666666667,3389,14275,135.192954634,BOT
88.2777777778,14380.2006173,TCP,36,3178,17,47.2222222222,14345,3389,119.917474195,BOT
104.62,17539.4756,TCP,100,10462,92,92,3389,14345,132.43668525,BOT
83.6666666667,13294.7350427,TCP,39,3263,17,43.5897435897,14408,3389,115.302797203,BOT
104.9375,18294.8085938,TCP,96,10074,88,91.6666666667,3389,14408,135.258303234,BOT
88.0833333333,14347.1875,TCP,36,3171,17,47.2222222222,14453,3389,119.779745784,BOT
105.791666667,18244.0815972,TCP,96,10156,90,93.75,3389,14453,135.070654093,BOT
83.975,13117.074375,TCP,40,3359,18,45,14491,3389,114.529796887,BOT
111.365384615,18535.6549556,TCP,104,11582,94,90.3846153846,3389,14491,136.145712219,BOT
85.1842105263,13647.3081717,TCP,38,3237,17,44.7368421053,14534,3389,116.821693926,BOT
111,19688.0816327,TCP,98,10878,90,91.8367346939,3389,14534,140.314224627,BOT
82.6585365854,12910.4687686,TCP,41,3389,17,41.4634146341,14583,3389,113.624243754,BOT
108.692307692,17855.6360947,TCP,104,11304,96,92.3076923077,3389,14583,133.624983048,BOT
84.7435897436,13472.7547666,TCP,39,3305,17,43.5897435897,14650,3389,116.072196355,BOT
104.66,17685.5044,TCP,100,10466,92,92,3389,14650,132.986857997,BOT
84.0256410256,13348.3839579,TCP,39,3277,17,43.5897435897,14747,3389,115.535206573,BOT
103.918367347,17954.9321116,TCP,98,10184,90,91.8367346939,3389,14747,133.996015283,BOT
84.3076923077,13376.0591716,TCP,39,3288,17,43.5897435897,14837,3389,115.65491417,BOT
104.040816327,17990.4473136,TCP,98,10196,90,91.8367346939,3389,14837,134.128473165,BOT
84.5641025641,13439.5279421,TCP,39,3298,17,43.5897435897,14906,3389,115.928978009,BOT
104.895833333,18247.5516493,TCP,96,10070,88,91.6666666667,3389,14906,135.083498805,BOT
85.5526315789,13707.3524931,TCP,38,3251,17,44.7368421053,14952,3389,117.078403188,BOT
105,18327.6666667,TCP,96,10080,88,91.6666666667,3389,14952,135.379712907,BOT
83.6829268293,12712.0214158,TCP,41,3431,19,46.3414634146,14979,3389,112.747600488,BOT
102.66,17695.7444,TCP,100,10266,90,90,3389,14979,133.025352471,BOT
82.575,13008.844375,TCP,40,3303,17,42.5,15017,3389,114.056321066,BOT
104.62,17571.1156,TCP,100,10462,92,92,3389,15017,132.556084734,BOT
85.3684210526,13676.601108,TCP,38,3244,17,44.7368421053,15053,3389,116.947001278,BOT
104.979166667,18288.9787326,TCP,96,10078,88,91.6666666667,3389,15053,135.236750673,BOT
151.25,29088.6875,RDP,4,605,2,50,15080,3389,170.554060345,BOT
248,24409.75,TCP,16,3968,12,75,3389,15080,156.236199391,BOT
131,0,UDP,1,131,0,0,2321,32234,0,NOT
326,0,UDP,2,652,0,0,32234,2321,0,NOT
126,0,UDP,4,504,0,0,29676,13859,0,NOT
131,0,UDP,1,131,0,0,11851,32234,0,NOT
326,0,UDP,2,652,0,0,32234,11851,0,NOT
126,0,UDP,4,504,0,0,32234,20989,0,NOT
48,0,TCP,4,192,0,0,3848,6667,0,BOT
131,0,UDP,1,131,0,0,62477,29676,0,NOT
326,0,UDP,2,652,0,0,29676,62477,0,NOT
126,0,UDP,4,504,0,0,29676,11298,0,NOT
48,0,TCP,6,288,0,0,1274,6667,0,BOT
40,0,TCP,3,120,0,0,6667,1274,0,BOT
131,0,UDP,1,131,0,0,42711,32234,0,NOT
326,0,UDP,2,652,0,0,32234,42711,0,NOT
131,0,UDP,1,131,0,0,16804,32234,0,NOT
326,0,UDP,2,652,0,0,32234,16804,0,NOT
131,0,UDP,1,131,0,0,24055,31037,0,NOT
326,0,UDP,2,652,0,0,31037,24055,0,NOT
48,0,TCP,2,96,0,0,4541,6667,0,BOT
48,0,TCP,2,96,0,0,1079,6667,0,BOT
131,0,UDP,1,131,0,0,60146,32234,0,NOT
326,0,UDP,2,652,0,0,32234,60146,0,NOT
130.5,2.25,UDP,2,261,0,0,39104,32234,1.5,NOT
131,0,UDP,1,131,0,0,51128,29676,0,NOT
326,0,UDP,2,652,0,0,29676,51128,0,NOT
131,0,UDP,2,262,0,0,16781,31037,0,NOT
326,0,UDP,4,1304,0,0,31037,16781,0,NOT
131,0,UDP,2,262,0,0,18087,32234,0,NOT
326,0,UDP,4,1304,0,0,32234,18087,0,NOT
131,0,UDP,1,131,0,0,33021,31037,0,NOT
326,0,UDP,2,652,0,0,31037,33021,0,NOT
131,0,UDP,1,131,0,0,10000,32234,0,NOT
326,0,UDP,2,652,0,0,32234,10000,0,NOT
131,0,UDP,2,262,0,0,26871,32234,0,NOT
326,0,UDP,4,1304,0,0,32234,26871,0,NOT
131,0,UDP,1,131,0,0,27865,32234,0,NOT
326,0,UDP,2,652,0,0,32234,27865,0,NOT
131,0,UDP,1,131,0,0,25899,31037,0,NOT
326,0,UDP,2,652,0,0,31037,25899,0,NOT
131,0,UDP,1,131,0,0,58654,31037,0,NOT
326,0,UDP,2,652,0,0,31037,58654,0,NOT
131,0,UDP,1,131,0,0,52384,31037,0,NOT
326,0,UDP,2,652,0,0,31037,52384,0,NOT
126,0,UDP,8,1008,0,0,29676,16254,0,NOT
60,0,DNS,2,120,0,0,2079,53,0,BOT
180,0,DNS,1,180,0,0,53,2079,0,BOT
58,0,DNS,2,116,0,0,2077,53,0,BOT
269,0,DNS,1,269,0,0,53,2077,0,BOT
131,0,UDP,1,131,0,0,45013,29676,0,NOT
326,0,UDP,2,652,0,0,29676,45013,0,NOT
131,0,UDP,1,131,0,0,13026,29676,0,NOT
326,0,UDP,2,652,0,0,29676,13026,0,NOT
129,0,UDP,1,129,0,0,54025,32234,0,NOT
131,0,UDP,1,131,0,0,49261,32234,0,NOT
326,0,UDP,2,652,0,0,32234,49261,0,NOT
131,0,UDP,1,131,0,0,52262,32234,0,NOT
326,0,UDP,2,652,0,0,32234,52262,0,NOT
131,0,UDP,1,131,0,0,27540,32234,0,NOT
326,0,UDP,2,652,0,0,32234,27540,0,NOT
80.920221169,24.1871582449,UDP,1266,102445,0,0,7600,7600,4.91804414833,NOT
1083.21587819,754.075745708,UDP,7356,7968136,0,0,7600,7600,27.4604396488,NOT
131,0,UDP,1,131,0,0,15382,32234,0,NOT
326,0,UDP,2,652,0,0,32234,15382,0,NOT
131,0,UDP,1,131,0,0,1024,32234,0,NOT
326,0,UDP,2,652,0,0,32234,1024,0,NOT
82.9920634921,82.9285084404,UDP,126,10457,0,0,7600,7600,9.10650912482,NOT
1072.90307329,10311.3783121,UDP,846,907676,0,0,7600,7600,101.544957098,NOT
90,0,UDP,2,180,0,0,29186,4041,0,NOT
75,0,UDP,2,150,0,0,7600,3887,0,NOT
76,0,UDP,1,76,0,0,3887,7600,0,NOT
131,0,UDP,1,131,0,0,24185,31037,0,NOT
326,0,UDP,2,652,0,0,31037,24185,0,NOT
126,0,UDP,8,1008,0,0,29676,11739,0,NOT
110.5,1260.25,UDP,2,221,0,0,13742,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,13742,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
126,0,UDP,4,504,0,0,32234,1024,0,NOT
75,0,UDP,1,75,0,0,7600,7600,0,NOT
76,0,UDP,2,152,0,0,7600,7600,0,NOT
90,0,UDP,4,360,0,0,31037,16001,0,NOT
129,0,UDP,1,129,0,0,11935,31037,0,NOT
75,0,UDP,8,600,0,0,7600,7600,0,NOT
82.0481927711,73.1784003484,UDP,83,6810,0,0,16224,7600,8.55443746534,NOT
1072.60079051,10841.4098017,UDP,506,542736,0,0,7600,16224,104.122090844,NOT
84.4788732394,64.3622297163,UDP,71,5998,0,0,16224,7600,8.02260741382,NOT
1071.83122363,11563.9546369,UDP,474,508048,0,0,7600,16224,107.53582955,NOT
85.3181818182,194.671487603,UDP,44,3754,0,0,7600,7600,13.9524724548,NOT
1011.9,64195.39,UDP,40,40476,0,0,7600,7600,253.368091914,NOT
90,0,UDP,4,360,0,0,29676,1077,0,NOT
76,0,UDP,2,152,0,0,7600,10744,0,NOT
93,0,UDP,1,93,0,0,12657,32234,0,NOT
75,0,UDP,4,300,0,0,43480,7600,0,NOT
76,0,UDP,8,608,0,0,7600,43480,0,NOT
134.909090909,136.882644628,UDP,110,14840,0,0,45013,7600,11.6996856636,NOT
1068.03243243,15485.4259752,UDP,740,790344,0,0,7600,45013,124.440451523,NOT
75,0,UDP,4,300,0,0,40315,7600,0,NOT
76,0,UDP,8,608,0,0,7600,40315,0,NOT
85.984962406,84.0599242467,UDP,133,11436,0,0,25903,7600,9.16841994275,NOT
1078.72760512,5046.70276629,UDP,1094,1180128,0,0,7600,25903,71.0401489743,NOT
102,288,UDP,6,612,0,0,31037,9684,16.9705627485,NOT
154,10658,UDP,3,462,0,0,9684,31037,103.237590053,NOT
131,0,UDP,1,131,0,0,26042,31037,0,NOT
326,0,UDP,2,652,0,0,31037,26042,0,NOT
126,0,UDP,4,504,0,0,32234,31902,0,NOT
75,0,UDP,2,150,0,0,7600,16660,0,NOT
75,0,UDP,2,150,0,0,7600,16660,0,NOT
121,24973.6,TCP,10,1210,2,20,1067,80,158.030376827,NOT
301.4,271235.04,TCP,5,1507,1,20,80,1067,520.802304142,NOT
121,24973.6,TCP,10,1210,2,20,1072,80,158.030376827,NOT
302.4,273322.24,TCP,5,1512,1,20,80,1072,522.802295328,NOT
121,24973.6,TCP,10,1210,2,20,1058,80,158.030376827,NOT
301.4,271235.04,TCP,5,1507,1,20,80,1058,520.802304142,NOT
107.8,17328.16,TCP,10,1078,2,20,1085,80,131.636469111,NOT
107.8,17328.16,TCP,10,1078,2,20,1084,80,131.636469111,NOT
295.2,258472.96,TCP,5,1476,1,20,80,1084,508.402360341,NOT
308.8,286869.76,TCP,5,1544,1,20,80,1085,535.602240473,NOT
107.8,17328.16,TCP,10,1078,2,20,1087,80,131.636469111,NOT
96.5,15078.5833333,TCP,12,1158,2,16.6666666667,1088,80,122.794883172,NOT
225.8,136606.56,TCP,5,1129,1,20,80,1087,369.603246739,NOT
226,136902.4,TCP,5,1130,1,20,80,1088,370.003243229,NOT
107.8,17328.16,TCP,10,1078,2,20,1095,80,131.636469111,NOT
107.8,17328.16,TCP,10,1078,2,20,1096,80,131.636469111,NOT
303.8,276257.76,TCP,5,1519,1,20,80,1095,525.6022831,NOT
225.8,136606.56,TCP,5,1129,1,20,80,1096,369.603246739,NOT
151.666666667,24061.5555556,TCP,12,1820,4,33.3333333333,1085,80,155.117876325,NOT
107.8,17328.16,TCP,10,1078,2,20,1084,80,131.636469111,NOT
294.6,257254.24,TCP,5,1473,1,20,80,1084,507.202365925,NOT
308.2,285585.76,TCP,5,1541,1,20,80,1085,534.402245504,NOT
96.5,15078.5833333,TCP,12,1158,2,16.6666666667,1090,80,122.794883172,NOT
107.8,17328.16,TCP,10,1078,2,20,1098,80,131.636469111,NOT
225.8,136606.56,TCP,5,1129,1,20,80,1090,369.603246739,NOT
226,136902.4,TCP,5,1130,1,20,80,1098,370.003243229,NOT
107.8,17328.16,TCP,10,1078,2,20,1106,80,131.636469111,NOT
107.8,17328.16,TCP,10,1078,2,20,1107,80,131.636469111,NOT
303.8,276257.76,TCP,5,1519,1,20,80,1106,525.6022831,NOT
225.8,136606.56,TCP,5,1129,1,20,80,1107,369.603246739,NOT
107.8,17328.16,TCP,10,1078,2,20,1067,80,131.636469111,NOT
107.8,17328.16,TCP,10,1078,2,20,1068,80,131.636469111,NOT
294.6,257254.24,TCP,5,1473,1,20,80,1068,507.202365925,NOT
308.4,286013.44,TCP,5,1542,1,20,80,1067,534.802243825,NOT
107.8,17328.16,TCP,10,1078,2,20,1078,80,131.636469111,NOT
97.8333333333,14936.8055556,TCP,12,1174,2,16.6666666667,1079,80,122.2162246,NOT
225.8,136606.56,TCP,5,1129,1,20,80,1078,369.603246739,NOT
107.8,17328.16,TCP,10,1078,2,20,1084,80,131.636469111,NOT
304.4,277520.64,TCP,5,1522,1,20,80,1084,526.802277899,NOT
226,136902.4,TCP,5,1130,1,20,80,1079,370.003243229,NOT
115.4,21559.84,TCP,10,1154,2,20,1091,80,146.832693907,NOT
231.8,145620.96,TCP,5,1159,1,20,80,1091,381.603144641,NOT
83.935483871,146.382934443,UDP,31,2602,0,0,31566,7600,12.0988815369,NOT
1054.57142857,27457.9591837,UDP,196,206696,0,0,7600,31566,165.704433205,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
122.333333333,1120.22222222,UDP,3,367,0,0,1690,7600,33.4697209762,NOT
111,1225,UDP,4,444,0,0,7600,1690,35,NOT
131,0,UDP,1,131,0,0,18760,32234,0,NOT
326,0,UDP,2,652,0,0,32234,18760,0,NOT
101,821.428571429,UDP,14,1414,0,0,7600,36741,28.6605752111,NOT
843.666666667,173552.555556,UDP,12,10124,0,0,36741,7600,416.596394074,NOT
131,0,UDP,1,131,0,0,12200,29676,0,NOT
326,0,UDP,2,652,0,0,29676,12200,0,NOT
75,0,UDP,8,600,0,0,7600,2884,0,NOT
131,0,UDP,1,131,0,0,58090,29676,0,NOT
326,0,UDP,2,652,0,0,29676,58090,0,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
83.1685393258,65.6906956192,UDP,178,14804,0,0,7600,62404,8.10497968037,NOT
1049.85964912,32095.9803016,UDP,114,119684,0,0,62404,7600,179.153510436,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
82.487804878,52.8514772953,UDP,123,10146,0,0,7600,7600,7.2699021517,NOT
1076.67506297,6939.61481895,UDP,794,854880,0,0,7600,7600,83.3043505404,NOT
83.2480620155,25.2407908179,UDP,129,10739,0,0,7600,7600,5.02402137912,NOT
1079.76956522,4103.64255198,UDP,920,993388,0,0,7600,7600,64.0596796119,NOT
81.9652173913,58.7987901701,UDP,115,9426,0,0,7600,7600,7.66803691763,NOT
1074.81528662,8755.6155625,UDP,628,674984,0,0,7600,7600,93.5714462991,NOT
76,0,UDP,2,152,0,0,7600,14345,0,NOT
75,0,UDP,1,75,0,0,52955,7600,0,NOT
76,0,UDP,2,152,0,0,7600,52955,0,NOT
126,0,UDP,4,504,0,0,32234,2373,0,NOT
129,0,UDP,1,129,0,0,35389,29676,0,NOT
75,0,UDP,2,150,0,0,7600,8115,0,NOT
76,0,UDP,1,76,0,0,8115,7600,0,NOT
87.6,257.573333333,UDP,15,1314,0,0,7600,7600,16.0490913554,NOT
1028.53846154,50303.8639053,UDP,104,106968,0,0,7600,7600,224.285228906,NOT
129,0,UDP,1,129,0,0,11935,29676,0,NOT
40,0,TCP,3,120,0,0,12200,8088,0,BOT
40,0,TCP,6,240,0,0,8088,12200,0,BOT
40,0,TCP,2,80,0,0,12200,8008,0,BOT
40,0,TCP,4,160,0,0,8008,12200,0,BOT
40,0,TCP,2,80,0,0,12200,8000,0,BOT
40,0,TCP,4,160,0,0,8000,12200,0,BOT
40,0,TCP,2,80,0,0,12200,8090,0,BOT
40,0,TCP,4,160,0,0,8090,12200,0,BOT
40,0,TCP,1,40,0,0,12200,57118,0,BOT
40,0,TCP,2,80,0,0,57118,12200,0,BOT
40,0,TCP,1,40,0,0,12200,58896,0,BOT
40,0,TCP,2,80,0,0,58896,12200,0,BOT
40,0,TCP,1,40,0,0,12200,35868,0,BOT
40,0,TCP,2,80,0,0,35868,12200,0,BOT
40,0,TCP,3,120,0,0,12200,8000,0,BOT
40,0,TCP,6,240,0,0,8000,12200,0,BOT
40,0,TCP,3,120,0,0,12200,8088,0,BOT
40,0,TCP,6,240,0,0,8088,12200,0,BOT
40,0,TCP,3,120,0,0,12200,8090,0,BOT
40,0,TCP,6,240,0,0,8090,12200,0,BOT
40,0,TCP,3,120,0,0,12200,8008,0,BOT
40,0,TCP,6,240,0,0,8008,12200,0,BOT
75,0,UDP,2,150,0,0,7600,1089,0,NOT
87.2941176471,227.972318339,UDP,34,2968,0,0,7600,7600,15.0987522113,NOT
1035.11864407,44657.25711,UDP,59,61072,0,0,7600,7600,211.322637477,NOT
126,0,UDP,2,252,0,0,29676,25089,0,NOT
330,0,UDP,1,330,0,0,25089,29676,0,NOT
75,0,UDP,6,450,0,0,7600,7600,0,NOT
126,0,UDP,4,504,0,0,32234,16001,0,NOT
295,0,UDP,2,590,0,0,16001,32234,0,NOT
126,0,UDP,4,504,0,0,29676,16001,0,NOT
295,0,UDP,2,590,0,0,16001,29676,0,NOT
87.2941176471,227.972318339,UDP,34,2968,0,0,7600,7600,15.0987522113,NOT
1035.93333333,43952.1288889,UDP,60,62156,0,0,7600,7600,209.647630296,NOT
129,0,UDP,1,129,0,0,11007,29676,0,NOT
330,0,UDP,2,660,0,0,29676,11007,0,NOT
131,0,UDP,1,131,0,0,18992,29676,0,NOT
326,0,UDP,2,652,0,0,29676,18992,0,NOT
129,0,UDP,1,129,0,0,14742,29676,0,NOT
330,0,UDP,2,660,0,0,29676,14742,0,NOT
126,0,UDP,4,504,0,0,32234,16001,0,NOT
295,0,UDP,2,590,0,0,16001,32234,0,NOT
126,0,UDP,4,504,0,0,29676,16001,0,NOT
295,0,UDP,2,590,0,0,16001,29676,0,NOT
131,0,UDP,1,131,0,0,14222,31037,0,NOT
326,0,UDP,2,652,0,0,31037,14222,0,NOT
48,0,TCP,6,288,0,0,1081,3128,0,BOT
48,0,TCP,6,288,0,0,2145,6667,0,BOT
48,0,TCP,6,288,0,0,4560,6667,0,BOT
108,324,UDP,4,432,0,0,32234,9371,18,NOT
208.5,11990.25,UDP,2,417,0,0,9371,32234,109.5,NOT
153,576,UDP,2,306,0,0,27398,32234,24,NOT
205.5,15500.25,UDP,4,822,0,0,32234,27398,124.5,NOT
122.333333333,1120.22222222,UDP,3,367,0,0,51893,7600,33.4697209762,NOT
111,1225,UDP,4,444,0,0,7600,51893,35,NOT
48,0,TCP,2,96,0,0,2307,6667,0,BOT
48,0,TCP,2,96,0,0,4355,6667,0,BOT
48,0,TCP,4,192,0,0,2087,6667,0,BOT
48,0,TCP,6,288,0,0,1089,3128,0,BOT
48,0,TCP,4,192,0,0,2993,6667,0,BOT
48,0,TCP,2,96,0,0,1239,6667,0,BOT
48,0,TCP,4,192,0,0,2282,6667,0,BOT
48,0,TCP,6,288,0,0,2764,6667,0,BOT
48,0,TCP,4,192,0,0,2110,6667,0,BOT
48,0,TCP,6,288,0,0,3507,6667,0,BOT
48,0,TCP,6,288,0,0,2472,6667,0,BOT
48,0,TCP,6,288,0,0,1074,3128,0,BOT
48,0,TCP,2,96,0,0,3281,6667,0,BOT
48,0,TCP,6,288,0,0,4404,6667,0,BOT
48,0,TCP,6,288,0,0,2517,6667,0,BOT
48,0,TCP,6,288,0,0,2785,6667,0,BOT
48,0,TCP,2,96,0,0,3352,6667,0,BOT
48,0,TCP,4,192,0,0,1960,6667,0,BOT
48,0,TCP,4,192,0,0,1403,6667,0,BOT
42,12,TCP,8,336,0,0,1255,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1255,3.77123616633,BOT
48,0,TCP,6,288,0,0,1111,22,0,BOT
42,12,TCP,8,336,0,0,1256,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1256,3.77123616633,BOT
48,0,TCP,6,288,0,0,1112,22,0,BOT
42,12,TCP,8,336,0,0,1257,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1257,3.77123616633,BOT
48,0,TCP,6,288,0,0,1113,22,0,BOT
42,12,TCP,8,336,0,0,1258,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1258,3.77123616633,BOT
48,0,TCP,6,288,0,0,1114,22,0,BOT
42,12,TCP,8,336,0,0,1259,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1259,3.77123616633,BOT
48,0,TCP,6,288,0,0,1115,22,0,BOT
42,12,TCP,8,336,0,0,1260,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1260,3.77123616633,BOT
48,0,TCP,6,288,0,0,1116,22,0,BOT
42,12,TCP,8,336,0,0,1261,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1261,3.77123616633,BOT
48,0,TCP,6,288,0,0,1117,22,0,BOT
42,12,TCP,8,336,0,0,1262,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1262,3.77123616633,BOT
48,0,TCP,6,288,0,0,1118,22,0,BOT
42,12,TCP,8,336,0,0,1263,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1263,3.77123616633,BOT
48,0,TCP,6,288,0,0,1119,22,0,BOT
42,12,TCP,8,336,0,0,1264,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1264,3.77123616633,BOT
48,0,TCP,6,288,0,0,1120,22,0,BOT
42,12,TCP,8,336,0,0,1265,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1265,3.77123616633,BOT
48,0,TCP,6,288,0,0,1121,22,0,BOT
42,12,TCP,8,336,0,0,1266,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1266,3.77123616633,BOT
48,0,TCP,6,288,0,0,1122,22,0,BOT
42,12,TCP,8,336,0,0,1267,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1267,3.77123616633,BOT
48,0,TCP,6,288,0,0,1123,22,0,BOT
42,12,TCP,8,336,0,0,1268,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1268,3.77123616633,BOT
48,0,TCP,6,288,0,0,1124,22,0,BOT
42,12,TCP,8,336,0,0,1269,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1269,3.77123616633,BOT
48,0,TCP,6,288,0,0,1125,22,0,BOT
42,12,TCP,8,336,0,0,1270,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1270,3.77123616633,BOT
48,0,TCP,6,288,0,0,1126,22,0,BOT
42,12,TCP,8,336,0,0,1271,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1271,3.77123616633,BOT
48,0,TCP,6,288,0,0,1127,22,0,BOT
42,12,TCP,8,336,0,0,1272,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1272,3.77123616633,BOT
48,0,TCP,6,288,0,0,1128,22,0,BOT
42,12,TCP,8,336,0,0,1273,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1273,3.77123616633,BOT
48,0,TCP,6,288,0,0,1129,22,0,BOT
42,12,TCP,8,336,0,0,1274,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1274,3.77123616633,BOT
48,0,TCP,6,288,0,0,1130,22,0,BOT
42,12,TCP,8,336,0,0,1275,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1275,3.77123616633,BOT
48,0,TCP,6,288,0,0,1131,22,0,BOT
42,12,TCP,8,336,0,0,1276,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1276,3.77123616633,BOT
48,0,TCP,6,288,0,0,1132,22,0,BOT
42,12,TCP,8,336,0,0,1277,80,3.46410161514,BOT
42.6666666667,14.2222222222,TCP,3,128,0,0,80,1277,3.77123616633,BOT
48,0,TCP,6,288,0,0,1133,22,0,BOT
