,protocol,pack_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
548,3,1,1,0.0,45013,29676,0.0,1
549,3,2,1,0.0,29676,45013,0.0,1
550,3,1,1,0.0,13026,29676,0.0,1
551,3,2,1,0.0,29676,13026,0.0,1
552,3,1,1,0.0,54025,32234,0.0,1
553,3,1,1,0.0,49261,32234,0.0,1
554,3,2,1,0.0,32234,49261,0.0,1
555,3,1,1,0.0,52262,32234,0.0,1
556,3,2,1,0.0,32234,52262,0.0,1
557,3,1,1,0.0,27540,32234,0.0,1
558,3,2,1,0.0,32234,27540,0.0,1
559,3,1266,1,0.0,7600,7600,4.91804414833,1
560,3,7356,1,0.0,7600,7600,27.4604396488,1
561,3,1,1,0.0,15382,32234,0.0,1
562,3,2,1,0.0,32234,15382,0.0,1
563,3,1,1,0.0,1024,32234,0.0,1
564,3,2,1,0.0,32234,1024,0.0,1
565,3,126,1,0.0,7600,7600,9.10650912482,1
566,3,846,1,0.0,7600,7600,101.544957098,1
567,3,2,1,0.0,29186,4041,0.0,1
568,3,2,1,0.0,7600,3887,0.0,1
569,3,1,1,0.0,3887,7600,0.0,1
570,3,1,1,0.0,24185,31037,0.0,1
571,3,2,1,0.0,31037,24185,0.0,1
572,3,8,1,0.0,29676,11739,0.0,1
573,3,2,1,0.0,13742,7600,35.5,1
574,3,4,1,0.0,7600,13742,35.0,1
575,3,2,1,0.0,7600,7600,35.5,1
576,3,4,1,0.0,7600,7600,35.0,1
577,3,2,1,0.0,7600,7600,35.5,1
578,3,4,1,0.0,7600,7600,35.0,1
579,3,4,1,0.0,32234,1024,0.0,1
580,3,1,1,0.0,7600,7600,0.0,1
581,3,2,1,0.0,7600,7600,0.0,1
582,3,4,1,0.0,31037,16001,0.0,1
583,3,1,1,0.0,11935,31037,0.0,1
584,3,8,1,0.0,7600,7600,0.0,1
585,3,83,1,0.0,16224,7600,8.55443746534,1
586,3,506,1,0.0,7600,16224,104.122090844,1
587,3,71,1,0.0,16224,7600,8.02260741382,1
588,3,474,1,0.0,7600,16224,107.53582955,1
589,3,44,1,0.0,7600,7600,13.9524724548,1
590,3,40,1,0.0,7600,7600,253.36809191400002,1
591,3,4,1,0.0,29676,1077,0.0,1
592,3,2,1,0.0,7600,10744,0.0,1
593,3,1,1,0.0,12657,32234,0.0,1
594,3,4,1,0.0,43480,7600,0.0,1
595,3,8,1,0.0,7600,43480,0.0,1
596,3,110,1,0.0,45013,7600,11.699685663599999,1
597,3,740,1,0.0,7600,45013,124.440451523,1
598,3,4,1,0.0,40315,7600,0.0,1
599,3,8,1,0.0,7600,40315,0.0,1
600,3,133,1,0.0,25903,7600,9.168419942749999,1
601,3,1094,1,0.0,7600,25903,71.04014897430001,1
602,3,6,1,0.0,31037,9684,16.9705627485,1
603,3,3,1,0.0,9684,31037,103.23759005299999,1
604,3,1,1,0.0,26042,31037,0.0,1
605,3,2,1,0.0,31037,26042,0.0,1
606,3,4,1,0.0,32234,31902,0.0,1
607,3,2,1,0.0,7600,16660,0.0,1
608,3,2,1,0.0,7600,16660,0.0,1
609,4,10,1,20.0,1067,80,158.030376827,1
610,4,5,1,20.0,80,1067,520.802304142,1
611,4,10,1,20.0,1072,80,158.030376827,1
612,4,5,1,20.0,80,1072,522.802295328,1
613,4,10,1,20.0,1058,80,158.030376827,1
614,4,5,1,20.0,80,1058,520.802304142,1
615,4,10,1,20.0,1085,80,131.636469111,1
616,4,10,1,20.0,1084,80,131.636469111,1
617,4,5,1,20.0,80,1084,508.40236034099996,1
618,4,5,1,20.0,80,1085,535.602240473,1
619,4,10,1,20.0,1087,80,131.636469111,1
620,4,12,1,16.6666666667,1088,80,122.79488317200001,1
621,4,5,1,20.0,80,1087,369.60324673900004,1
622,4,5,1,20.0,80,1088,370.003243229,1
623,4,10,1,20.0,1095,80,131.636469111,1
624,4,10,1,20.0,1096,80,131.636469111,1
625,4,5,1,20.0,80,1095,525.6022831,1
626,4,5,1,20.0,80,1096,369.60324673900004,1
627,4,12,3,33.3333333333,1085,80,155.117876325,1
628,4,10,1,20.0,1084,80,131.636469111,1
629,4,5,1,20.0,80,1084,507.202365925,1
630,4,5,1,20.0,80,1085,534.402245504,1
631,4,12,1,16.6666666667,1090,80,122.79488317200001,1
632,4,10,1,20.0,1098,80,131.636469111,1
633,4,5,1,20.0,80,1090,369.60324673900004,1
634,4,5,1,20.0,80,1098,370.003243229,1
635,4,10,1,20.0,1106,80,131.636469111,1
636,4,10,1,20.0,1107,80,131.636469111,1
637,4,5,1,20.0,80,1106,525.6022831,1
638,4,5,1,20.0,80,1107,369.60324673900004,1
639,4,10,1,20.0,1067,80,131.636469111,1
640,4,10,1,20.0,1068,80,131.636469111,1
641,4,5,1,20.0,80,1068,507.202365925,1
642,4,5,1,20.0,80,1067,534.802243825,1
643,4,10,1,20.0,1078,80,131.636469111,1
644,4,12,1,16.6666666667,1079,80,122.2162246,1
645,4,5,1,20.0,80,1078,369.60324673900004,1
646,4,10,1,20.0,1084,80,131.636469111,1
647,4,5,1,20.0,80,1084,526.802277899,1
648,4,5,1,20.0,80,1079,370.003243229,1
649,4,10,1,20.0,1091,80,146.83269390700002,1
650,4,5,1,20.0,80,1091,381.603144641,1
651,3,31,1,0.0,31566,7600,12.0988815369,1
652,3,196,1,0.0,7600,31566,165.704433205,1
653,3,2,1,0.0,7600,7600,35.5,1
654,3,4,1,0.0,7600,7600,35.0,1
655,3,2,1,0.0,7600,7600,35.5,1
656,3,4,1,0.0,7600,7600,35.0,1
657,3,3,1,0.0,1690,7600,33.4697209762,1
658,3,4,1,0.0,7600,1690,35.0,1
659,3,1,1,0.0,18760,32234,0.0,1
660,3,2,1,0.0,32234,18760,0.0,1
661,3,14,1,0.0,7600,36741,28.660575211100003,1
662,3,12,1,0.0,36741,7600,416.596394074,1
663,3,1,1,0.0,12200,29676,0.0,1
664,3,2,1,0.0,29676,12200,0.0,1
665,3,8,1,0.0,7600,2884,0.0,1
666,3,1,1,0.0,58090,29676,0.0,1
667,3,2,1,0.0,29676,58090,0.0,1
668,3,2,1,0.0,7600,7600,0.0,1
669,3,178,1,0.0,7600,62404,8.104979680369999,1
670,3,114,1,0.0,62404,7600,179.15351043599998,1
671,3,2,1,0.0,7600,7600,35.5,1
672,3,4,1,0.0,7600,7600,35.0,1
673,3,2,1,0.0,7600,7600,0.0,1
674,3,123,1,0.0,7600,7600,7.269902151699999,1
675,3,794,1,0.0,7600,7600,83.3043505404,1
676,3,129,1,0.0,7600,7600,5.02402137912,1
677,3,920,1,0.0,7600,7600,64.0596796119,1
678,3,115,1,0.0,7600,7600,7.66803691763,1
679,3,628,1,0.0,7600,7600,93.5714462991,1
680,3,2,1,0.0,7600,14345,0.0,1
681,3,1,1,0.0,52955,7600,0.0,1
682,3,2,1,0.0,7600,52955,0.0,1
683,3,4,1,0.0,32234,2373,0.0,1
684,3,1,1,0.0,35389,29676,0.0,1
685,3,2,1,0.0,7600,8115,0.0,1
686,3,1,1,0.0,8115,7600,0.0,1
687,3,15,1,0.0,7600,7600,16.049091355399998,1
688,3,104,1,0.0,7600,7600,224.285228906,1
689,3,1,1,0.0,11935,29676,0.0,1
690,4,3,1,0.0,12200,8088,0.0,2
691,4,6,1,0.0,8088,12200,0.0,2
692,4,2,1,0.0,12200,8008,0.0,2
693,4,4,1,0.0,8008,12200,0.0,2
694,4,2,1,0.0,12200,8000,0.0,2
695,4,4,1,0.0,8000,12200,0.0,2
696,4,2,1,0.0,12200,8090,0.0,2
697,4,4,1,0.0,8090,12200,0.0,2
698,4,1,1,0.0,12200,57118,0.0,2
699,4,2,1,0.0,57118,12200,0.0,2
700,4,1,1,0.0,12200,58896,0.0,2
701,4,2,1,0.0,58896,12200,0.0,2
702,4,1,1,0.0,12200,35868,0.0,2
703,4,2,1,0.0,35868,12200,0.0,2
704,4,3,1,0.0,12200,8000,0.0,2
705,4,6,1,0.0,8000,12200,0.0,2
706,4,3,1,0.0,12200,8088,0.0,2
707,4,6,1,0.0,8088,12200,0.0,2
708,4,3,1,0.0,12200,8090,0.0,2
709,4,6,1,0.0,8090,12200,0.0,2
710,4,3,1,0.0,12200,8008,0.0,2
711,4,6,1,0.0,8008,12200,0.0,2
712,3,2,1,0.0,7600,1089,0.0,1
713,3,34,1,0.0,7600,7600,15.0987522113,1
714,3,59,1,0.0,7600,7600,211.322637477,1
715,3,2,1,0.0,29676,25089,0.0,1
716,3,1,1,0.0,25089,29676,0.0,1
717,3,6,1,0.0,7600,7600,0.0,1
718,3,4,1,0.0,32234,16001,0.0,1
719,3,2,1,0.0,16001,32234,0.0,1
720,3,4,1,0.0,29676,16001,0.0,1
721,3,2,1,0.0,16001,29676,0.0,1
722,3,34,1,0.0,7600,7600,15.0987522113,1
723,3,60,1,0.0,7600,7600,209.647630296,1
724,3,1,1,0.0,11007,29676,0.0,1
725,3,2,1,0.0,29676,11007,0.0,1
726,3,1,1,0.0,18992,29676,0.0,1
727,3,2,1,0.0,29676,18992,0.0,1
728,3,1,1,0.0,14742,29676,0.0,1
729,3,2,1,0.0,29676,14742,0.0,1
730,3,4,1,0.0,32234,16001,0.0,1
731,3,2,1,0.0,16001,32234,0.0,1
732,3,4,1,0.0,29676,16001,0.0,1
733,3,2,1,0.0,16001,29676,0.0,1
734,3,1,1,0.0,14222,31037,0.0,1
735,3,2,1,0.0,31037,14222,0.0,1
736,4,6,1,0.0,1081,3128,0.0,2
737,4,6,1,0.0,2145,6667,0.0,2
738,4,6,1,0.0,4560,6667,0.0,2
739,3,4,1,0.0,32234,9371,18.0,1
740,3,2,1,0.0,9371,32234,109.5,1
741,3,2,1,0.0,27398,32234,24.0,1
742,3,4,1,0.0,32234,27398,124.5,1
743,3,3,1,0.0,51893,7600,33.4697209762,1
744,3,4,1,0.0,7600,51893,35.0,1
745,4,2,1,0.0,2307,6667,0.0,2
746,4,2,1,0.0,4355,6667,0.0,2
747,4,4,1,0.0,2087,6667,0.0,2
748,4,6,1,0.0,1089,3128,0.0,2
749,4,4,1,0.0,2993,6667,0.0,2
750,4,2,1,0.0,1239,6667,0.0,2
751,4,4,1,0.0,2282,6667,0.0,2
752,4,6,1,0.0,2764,6667,0.0,2
753,4,4,1,0.0,2110,6667,0.0,2
754,4,6,1,0.0,3507,6667,0.0,2
755,4,6,1,0.0,2472,6667,0.0,2
756,4,6,1,0.0,1074,3128,0.0,2
757,4,2,1,0.0,3281,6667,0.0,2
758,4,6,1,0.0,4404,6667,0.0,2
759,4,6,1,0.0,2517,6667,0.0,2
760,4,6,1,0.0,2785,6667,0.0,2
761,4,2,1,0.0,3352,6667,0.0,2
762,4,4,1,0.0,1960,6667,0.0,2
763,4,4,1,0.0,1403,6667,0.0,2
764,4,8,1,0.0,1255,80,3.46410161514,2
765,4,3,1,0.0,80,1255,3.77123616633,2
766,4,6,1,0.0,1111,22,0.0,2
767,4,8,1,0.0,1256,80,3.46410161514,2
768,4,3,1,0.0,80,1256,3.77123616633,2
769,4,6,1,0.0,1112,22,0.0,2
770,4,8,1,0.0,1257,80,3.46410161514,2
771,4,3,1,0.0,80,1257,3.77123616633,2
772,4,6,1,0.0,1113,22,0.0,2
773,4,8,1,0.0,1258,80,3.46410161514,2
774,4,3,1,0.0,80,1258,3.77123616633,2
775,4,6,1,0.0,1114,22,0.0,2
776,4,8,1,0.0,1259,80,3.46410161514,2
777,4,3,1,0.0,80,1259,3.77123616633,2
778,4,6,1,0.0,1115,22,0.0,2
779,4,8,1,0.0,1260,80,3.46410161514,2
780,4,3,1,0.0,80,1260,3.77123616633,2
781,4,6,1,0.0,1116,22,0.0,2
782,4,8,1,0.0,1261,80,3.46410161514,2
783,4,3,1,0.0,80,1261,3.77123616633,2
784,4,6,1,0.0,1117,22,0.0,2
785,4,8,1,0.0,1262,80,3.46410161514,2
786,4,3,1,0.0,80,1262,3.77123616633,2
787,4,6,1,0.0,1118,22,0.0,2
788,4,8,1,0.0,1263,80,3.46410161514,2
789,4,3,1,0.0,80,1263,3.77123616633,2
790,4,6,1,0.0,1119,22,0.0,2
791,4,8,1,0.0,1264,80,3.46410161514,2
792,4,3,1,0.0,80,1264,3.77123616633,2
793,4,6,1,0.0,1120,22,0.0,2
794,4,8,1,0.0,1265,80,3.46410161514,2
795,4,3,1,0.0,80,1265,3.77123616633,2
796,4,6,1,0.0,1121,22,0.0,2
797,4,8,1,0.0,1266,80,3.46410161514,2
798,4,3,1,0.0,80,1266,3.77123616633,2
799,4,6,1,0.0,1122,22,0.0,2
800,4,8,1,0.0,1267,80,3.46410161514,2
801,4,3,1,0.0,80,1267,3.77123616633,2
802,4,6,1,0.0,1123,22,0.0,2
803,4,8,1,0.0,1268,80,3.46410161514,2
804,4,3,1,0.0,80,1268,3.77123616633,2
805,4,6,1,0.0,1124,22,0.0,2
806,4,8,1,0.0,1269,80,3.46410161514,2
807,4,3,1,0.0,80,1269,3.77123616633,2
808,4,6,1,0.0,1125,22,0.0,2
809,4,8,1,0.0,1270,80,3.46410161514,2
810,4,3,1,0.0,80,1270,3.77123616633,2
811,4,6,1,0.0,1126,22,0.0,2
812,4,8,1,0.0,1271,80,3.46410161514,2
813,4,3,1,0.0,80,1271,3.77123616633,2
814,4,6,1,0.0,1127,22,0.0,2
815,4,8,1,0.0,1272,80,3.46410161514,2
816,4,3,1,0.0,80,1272,3.77123616633,2
817,4,6,1,0.0,1128,22,0.0,2
818,4,8,1,0.0,1273,80,3.46410161514,2
819,4,3,1,0.0,80,1273,3.77123616633,2
820,4,6,1,0.0,1129,22,0.0,2
821,4,8,1,0.0,1274,80,3.46410161514,2
822,4,3,1,0.0,80,1274,3.77123616633,2
823,4,6,1,0.0,1130,22,0.0,2
824,4,8,1,0.0,1275,80,3.46410161514,2
825,4,3,1,0.0,80,1275,3.77123616633,2
826,4,6,1,0.0,1131,22,0.0,2
827,4,8,1,0.0,1276,80,3.46410161514,2
828,4,3,1,0.0,80,1276,3.77123616633,2
829,4,6,1,0.0,1132,22,0.0,2
830,4,8,1,0.0,1277,80,3.46410161514,2
831,4,3,1,0.0,80,1277,3.77123616633,2
832,4,6,1,0.0,1133,22,0.0,2
833,4,8,1,0.0,1278,80,3.46410161514,2
834,4,3,1,0.0,80,1278,3.77123616633,2
835,4,6,1,0.0,1134,22,0.0,2
836,4,8,1,0.0,1279,80,3.46410161514,2
837,4,3,1,0.0,80,1279,3.77123616633,2
838,4,6,1,0.0,1135,22,0.0,2
839,4,8,1,0.0,1280,80,3.46410161514,2
840,4,3,1,0.0,80,1280,3.77123616633,2
841,4,6,1,0.0,1136,22,0.0,2
842,4,8,1,0.0,1281,80,3.46410161514,2
843,4,3,1,0.0,80,1281,3.77123616633,2
844,4,6,1,0.0,1137,22,0.0,2
845,4,8,1,0.0,1282,80,3.46410161514,2
846,4,3,1,0.0,80,1282,3.77123616633,2
847,4,6,1,0.0,1138,22,0.0,2
848,4,8,1,0.0,1283,80,3.46410161514,2
849,4,3,1,0.0,80,1283,3.77123616633,2
850,4,6,1,0.0,1139,22,0.0,2
851,4,8,1,0.0,1284,80,3.46410161514,2
852,4,3,1,0.0,80,1284,3.77123616633,2
853,4,6,1,0.0,1140,22,0.0,2
854,4,8,1,0.0,1285,80,3.46410161514,2
855,4,3,1,0.0,80,1285,3.77123616633,2
856,4,6,1,0.0,1141,22,0.0,2
857,4,8,1,0.0,1286,80,3.46410161514,2
858,4,3,1,0.0,80,1286,3.77123616633,2
859,4,6,1,0.0,1142,22,0.0,2
860,4,8,1,0.0,1287,80,3.46410161514,2
861,4,3,1,0.0,80,1287,3.77123616633,2
862,4,6,1,0.0,1143,22,0.0,2
863,4,8,1,0.0,1288,80,3.46410161514,2
864,4,3,1,0.0,80,1288,3.77123616633,2
865,4,6,1,0.0,1144,22,0.0,2
866,4,8,1,0.0,1289,80,3.46410161514,2
867,4,3,1,0.0,80,1289,3.77123616633,2
868,4,6,1,0.0,1145,22,0.0,2
869,4,8,1,0.0,1290,80,3.46410161514,2
870,4,3,1,0.0,80,1290,3.77123616633,2
871,4,6,1,0.0,1146,22,0.0,2
872,4,8,1,0.0,1291,80,3.46410161514,2
873,4,3,1,0.0,80,1291,3.77123616633,2
874,4,6,1,0.0,1147,22,0.0,2
875,4,8,1,0.0,1292,80,3.46410161514,2
876,4,3,1,0.0,80,1292,3.77123616633,2
877,4,6,1,0.0,1148,22,0.0,2
878,4,8,1,0.0,1293,80,3.46410161514,2
879,4,3,1,0.0,80,1293,3.77123616633,2
880,4,6,1,0.0,1149,22,0.0,2
881,4,8,1,0.0,1294,80,3.46410161514,2
882,4,3,1,0.0,80,1294,3.77123616633,2
883,4,6,1,0.0,1150,22,0.0,2
884,4,8,1,0.0,1295,80,3.46410161514,2
885,4,3,1,0.0,80,1295,3.77123616633,2
886,4,6,1,0.0,1151,22,0.0,2
887,4,8,1,0.0,1296,80,3.46410161514,2
888,4,3,1,0.0,80,1296,3.77123616633,2
889,4,6,1,0.0,1152,22,0.0,2
890,4,8,1,0.0,1297,80,3.46410161514,2
891,4,3,1,0.0,80,1297,3.77123616633,2
892,4,6,1,0.0,1153,22,0.0,2
893,4,8,1,0.0,1298,80,3.46410161514,2
894,4,3,1,0.0,80,1298,3.77123616633,2
895,4,6,1,0.0,1154,22,0.0,2
896,4,8,1,0.0,1299,80,3.46410161514,2
897,4,3,1,0.0,80,1299,3.77123616633,2
898,4,6,1,0.0,1155,22,0.0,2
899,4,8,1,0.0,1300,80,3.46410161514,2
900,4,3,1,0.0,80,1300,3.77123616633,2
901,4,6,1,0.0,1156,22,0.0,2
902,4,8,1,0.0,1301,80,3.46410161514,2
903,4,3,1,0.0,80,1301,3.77123616633,2
904,4,6,1,0.0,1157,22,0.0,2
905,4,8,1,0.0,1302,80,3.46410161514,2
906,4,3,1,0.0,80,1302,3.77123616633,2
907,4,6,1,0.0,1158,22,0.0,2
908,4,8,1,0.0,1303,80,3.46410161514,2
909,4,3,1,0.0,80,1303,3.77123616633,2
910,4,6,1,0.0,1159,22,0.0,2
911,4,8,1,0.0,1304,80,3.46410161514,2
912,4,3,1,0.0,80,1304,3.77123616633,2
913,4,6,1,0.0,1160,22,0.0,2
914,4,8,1,0.0,1305,80,3.46410161514,2
915,4,3,1,0.0,80,1305,3.77123616633,2
916,4,6,1,0.0,1161,22,0.0,2
917,4,8,1,0.0,1306,80,3.46410161514,2
918,4,3,1,0.0,80,1306,3.77123616633,2
919,4,6,1,0.0,1162,22,0.0,2
920,4,8,1,0.0,1307,80,3.46410161514,2
921,4,3,1,0.0,80,1307,3.77123616633,2
922,4,6,1,0.0,1163,22,0.0,2
923,4,8,1,0.0,1308,80,3.46410161514,2
924,4,3,1,0.0,80,1308,3.77123616633,2
925,4,6,1,0.0,1164,22,0.0,2
926,4,8,1,0.0,1309,80,3.46410161514,2
927,4,3,1,0.0,80,1309,3.77123616633,2
928,4,6,1,0.0,1165,22,0.0,2
929,4,8,1,0.0,1310,80,3.46410161514,2
930,4,3,1,0.0,80,1310,3.77123616633,2
931,4,6,1,0.0,1166,22,0.0,2
932,4,8,1,0.0,1311,80,3.46410161514,2
933,4,3,1,0.0,80,1311,3.77123616633,2
934,4,6,1,0.0,1167,22,0.0,2
935,4,8,1,0.0,1312,80,3.46410161514,2
936,4,3,1,0.0,80,1312,3.77123616633,2
937,4,6,1,0.0,1168,22,0.0,2
938,4,8,1,0.0,1313,80,3.46410161514,2
939,4,3,1,0.0,80,1313,3.77123616633,2
940,4,6,1,0.0,1169,22,0.0,2
941,4,8,1,0.0,1314,80,3.46410161514,2
942,4,3,1,0.0,80,1314,3.77123616633,2
943,4,6,1,0.0,1170,22,0.0,2
944,4,8,1,0.0,1315,80,3.46410161514,2
945,4,3,1,0.0,80,1315,3.77123616633,2
946,4,6,1,0.0,1171,22,0.0,2
947,4,8,1,0.0,1316,80,3.46410161514,2
948,4,3,1,0.0,80,1316,3.77123616633,2
949,4,6,1,0.0,1172,22,0.0,2
950,4,8,1,0.0,1317,80,3.46410161514,2
951,4,3,1,0.0,80,1317,3.77123616633,2
952,4,6,1,0.0,1173,22,0.0,2
953,4,8,1,0.0,1318,80,3.46410161514,2
954,4,3,1,0.0,80,1318,3.77123616633,2
955,4,6,1,0.0,1174,22,0.0,2
956,4,8,1,0.0,1319,80,3.46410161514,2
957,4,3,1,0.0,80,1319,3.77123616633,2
958,4,6,1,0.0,1175,22,0.0,2
959,4,8,1,0.0,1320,80,3.46410161514,2
960,4,3,1,0.0,80,1320,3.77123616633,2
961,4,6,1,0.0,1176,22,0.0,2
962,4,8,1,0.0,1321,80,3.46410161514,2
963,4,3,1,0.0,80,1321,3.77123616633,2
964,4,6,1,0.0,1177,22,0.0,2
965,4,8,1,0.0,1322,80,3.46410161514,2
966,4,3,1,0.0,80,1322,3.77123616633,2
967,4,6,1,0.0,1178,22,0.0,2
968,4,8,1,0.0,1323,80,3.46410161514,2
969,4,3,1,0.0,80,1323,3.77123616633,2
970,4,2,1,0.0,1179,22,0.0,2
971,4,8,1,0.0,1324,80,3.46410161514,2
972,4,3,1,0.0,80,1324,3.77123616633,2
973,4,2,1,0.0,1180,22,0.0,2
974,4,8,1,0.0,1325,80,3.46410161514,2
975,4,3,1,0.0,80,1325,3.77123616633,2
976,4,2,1,0.0,1181,22,0.0,2
977,4,8,1,0.0,1326,80,3.46410161514,2
978,4,3,1,0.0,80,1326,3.77123616633,2
979,4,2,1,0.0,1182,22,0.0,2
980,4,8,1,0.0,1327,80,3.46410161514,2
981,4,3,1,0.0,80,1327,3.77123616633,2
982,4,2,1,0.0,1183,22,0.0,2
983,4,8,1,0.0,1328,80,3.46410161514,2
984,4,3,1,0.0,80,1328,3.77123616633,2
985,4,2,1,0.0,1184,22,0.0,2
986,4,8,1,0.0,1329,80,3.46410161514,2
987,4,3,1,0.0,80,1329,3.77123616633,2
988,4,2,1,0.0,1185,22,0.0,2
989,4,8,1,0.0,1330,80,3.46410161514,2
990,4,3,1,0.0,80,1330,3.77123616633,2
991,4,2,1,0.0,1186,22,0.0,2
992,4,8,1,0.0,1331,80,3.46410161514,2
993,4,3,1,0.0,80,1331,3.77123616633,2
994,4,2,1,0.0,1187,22,0.0,2
995,4,8,1,0.0,1332,80,3.46410161514,2
996,4,3,1,0.0,80,1332,3.77123616633,2
997,4,2,1,0.0,1188,22,0.0,2
998,4,8,1,0.0,1333,80,3.46410161514,2
999,4,3,1,0.0,80,1333,3.77123616633,2
1000,4,8,1,0.0,1334,80,3.46410161514,2
1001,4,3,1,0.0,80,1334,3.77123616633,2
1002,4,8,1,0.0,1335,80,3.46410161514,2
1003,4,3,1,0.0,80,1335,3.77123616633,2
1004,4,8,1,0.0,1336,80,3.46410161514,2
1005,4,3,1,0.0,80,1336,3.77123616633,2
1006,4,8,1,0.0,1337,80,3.46410161514,2
1007,4,3,1,0.0,80,1337,3.77123616633,2
1008,4,8,1,0.0,1338,80,3.46410161514,2
1009,4,3,1,0.0,80,1338,3.77123616633,2
1010,4,8,1,0.0,1339,80,3.46410161514,2
1011,4,3,1,0.0,80,1339,3.77123616633,2
1012,4,8,1,0.0,1340,80,3.46410161514,2
1013,4,3,1,0.0,80,1340,3.77123616633,2
1014,4,8,1,0.0,1341,80,3.46410161514,2
1015,4,3,1,0.0,80,1341,3.77123616633,2
1016,4,8,1,0.0,1342,80,3.46410161514,2
1017,4,3,1,0.0,80,1342,3.77123616633,2
1018,4,8,1,0.0,1343,80,3.46410161514,2
1019,4,3,1,0.0,80,1343,3.77123616633,2
1020,4,8,1,0.0,1344,80,3.46410161514,2
1021,4,3,1,0.0,80,1344,3.77123616633,2
1022,4,8,1,0.0,1345,80,3.46410161514,2
1023,4,3,1,0.0,80,1345,3.77123616633,2
1024,4,8,1,0.0,1346,80,3.46410161514,2
1025,4,3,1,0.0,80,1346,3.77123616633,2
1026,4,8,1,0.0,1347,80,3.46410161514,2
1027,4,3,1,0.0,80,1347,3.77123616633,2
1028,4,8,1,0.0,1348,80,3.46410161514,2
1029,4,3,1,0.0,80,1348,3.77123616633,2
1030,4,8,1,0.0,1349,80,3.46410161514,2
1031,4,3,1,0.0,80,1349,3.77123616633,2
1032,4,8,1,0.0,1350,80,3.46410161514,2
1033,4,3,1,0.0,80,1350,3.77123616633,2
1034,4,8,1,0.0,1351,80,3.46410161514,2
1035,4,3,1,0.0,80,1351,3.77123616633,2
1036,4,8,1,0.0,1352,80,3.46410161514,2
1037,4,3,1,0.0,80,1352,3.77123616633,2
1038,4,8,1,0.0,1353,80,3.46410161514,2
1039,4,3,1,0.0,80,1353,3.77123616633,2
1040,4,8,1,0.0,1354,80,3.46410161514,2
1041,4,3,1,0.0,80,1354,3.77123616633,2
1042,4,8,1,0.0,1355,80,3.46410161514,2
1043,4,3,1,0.0,80,1355,3.77123616633,2
1044,4,8,1,0.0,1356,80,3.46410161514,2
1045,4,3,1,0.0,80,1356,3.77123616633,2
1046,4,8,1,0.0,1357,80,3.46410161514,2
1047,4,3,1,0.0,80,1357,3.77123616633,2
1048,4,8,1,0.0,1358,80,3.46410161514,2
1049,4,3,1,0.0,80,1358,3.77123616633,2
1050,4,8,1,0.0,1359,80,3.46410161514,2
1051,4,3,1,0.0,80,1359,3.77123616633,2
1052,4,8,1,0.0,1360,80,3.46410161514,2
1053,4,3,1,0.0,80,1360,3.77123616633,2
1054,4,8,1,0.0,1361,80,3.46410161514,2
1055,4,3,1,0.0,80,1361,3.77123616633,2
1056,4,8,1,0.0,1362,80,3.46410161514,2
1057,4,3,1,0.0,80,1362,3.77123616633,2
1058,4,8,1,0.0,1363,80,3.46410161514,2
1059,4,3,1,0.0,80,1363,3.77123616633,2
1060,4,8,1,0.0,1364,80,3.46410161514,2
1061,4,3,1,0.0,80,1364,3.77123616633,2
1062,4,8,1,0.0,1365,80,3.46410161514,2
1063,4,3,1,0.0,80,1365,3.77123616633,2
1064,4,8,1,0.0,1366,80,3.46410161514,2
1065,4,3,1,0.0,80,1366,3.77123616633,2
1066,4,8,1,0.0,1367,80,3.46410161514,2
1067,4,3,1,0.0,80,1367,3.77123616633,2
1068,4,8,1,0.0,1368,80,3.46410161514,2
1069,4,3,1,0.0,80,1368,3.77123616633,2
1070,4,8,1,0.0,1369,80,3.46410161514,2
1071,4,3,1,0.0,80,1369,3.77123616633,2
1072,4,8,1,0.0,1370,80,3.46410161514,2
1073,4,3,1,0.0,80,1370,3.77123616633,2
1074,4,8,1,0.0,1371,80,3.46410161514,2
1075,4,3,1,0.0,80,1371,3.77123616633,2
1076,4,8,1,0.0,1372,80,3.46410161514,2
1077,4,3,1,0.0,80,1372,3.77123616633,2
1078,4,8,1,0.0,1373,80,3.46410161514,2
1079,4,3,1,0.0,80,1373,3.77123616633,2
1080,4,8,1,0.0,1374,80,3.46410161514,2
1081,4,3,1,0.0,80,1374,3.77123616633,2
1082,4,8,1,0.0,1375,80,3.46410161514,2
1083,4,3,1,0.0,80,1375,3.77123616633,2
1084,4,8,1,0.0,1376,80,3.46410161514,2
1085,4,3,1,0.0,80,1376,3.77123616633,2
1086,4,8,1,0.0,1377,80,3.46410161514,2
1087,4,3,1,0.0,80,1377,3.77123616633,2
1088,4,8,1,0.0,1378,80,3.46410161514,2
1089,4,3,1,0.0,80,1378,3.77123616633,2
1090,4,8,1,0.0,1379,80,3.46410161514,2
1091,4,3,1,0.0,80,1379,3.77123616633,2
1092,4,8,1,0.0,1380,80,3.46410161514,2
1093,4,3,1,0.0,80,1380,3.77123616633,2
1094,4,8,1,0.0,1381,80,3.46410161514,2
1095,4,3,1,0.0,80,1381,3.77123616633,2
1096,4,8,1,0.0,1382,80,3.46410161514,2
1097,4,3,1,0.0,80,1382,3.77123616633,2
1098,4,8,1,0.0,1383,80,3.46410161514,2
