,percent_push,src_port,dst_port,std_byte,class
653,0.0,7600,7600,35.5,NOT
654,0.0,7600,7600,35.0,NOT
655,0.0,7600,7600,35.5,NOT
656,0.0,7600,7600,35.0,NOT
657,0.0,1690,7600,33.4697209762,NOT
658,0.0,7600,1690,35.0,NOT
659,0.0,18760,32234,0.0,NOT
660,0.0,32234,18760,0.0,NOT
661,0.0,7600,36741,28.660575211100003,NOT
662,0.0,36741,7600,416.596394074,NOT
663,0.0,12200,29676,0.0,NOT
664,0.0,29676,12200,0.0,NOT
665,0.0,7600,2884,0.0,NOT
666,0.0,58090,29676,0.0,NOT
667,0.0,29676,58090,0.0,NOT
668,0.0,7600,7600,0.0,NOT
669,0.0,7600,62404,8.104979680369999,NOT
670,0.0,62404,7600,179.15351043599998,NOT
671,0.0,7600,7600,35.5,NOT
672,0.0,7600,7600,35.0,NOT
673,0.0,7600,7600,0.0,NOT
674,0.0,7600,7600,7.269902151699999,NOT
675,0.0,7600,7600,83.3043505404,NOT
676,0.0,7600,7600,5.02402137912,NOT
677,0.0,7600,7600,64.0596796119,NOT
678,0.0,7600,7600,7.66803691763,NOT
679,0.0,7600,7600,93.5714462991,NOT
680,0.0,7600,14345,0.0,NOT
681,0.0,52955,7600,0.0,NOT
682,0.0,7600,52955,0.0,NOT
683,0.0,32234,2373,0.0,NOT
684,0.0,35389,29676,0.0,NOT
685,0.0,7600,8115,0.0,NOT
686,0.0,8115,7600,0.0,NOT
687,0.0,7600,7600,16.049091355399998,NOT
688,0.0,7600,7600,224.285228906,NOT
689,0.0,11935,29676,0.0,NOT
690,0.0,12200,8088,0.0,BOT
691,0.0,8088,12200,0.0,BOT
692,0.0,12200,8008,0.0,BOT
693,0.0,8008,12200,0.0,BOT
694,0.0,12200,8000,0.0,BOT
695,0.0,8000,12200,0.0,BOT
696,0.0,12200,8090,0.0,BOT
697,0.0,8090,12200,0.0,BOT
698,0.0,12200,57118,0.0,BOT
699,0.0,57118,12200,0.0,BOT
700,0.0,12200,58896,0.0,BOT
701,0.0,58896,12200,0.0,BOT
702,0.0,12200,35868,0.0,BOT
703,0.0,35868,12200,0.0,BOT
704,0.0,12200,8000,0.0,BOT
705,0.0,8000,12200,0.0,BOT
706,0.0,12200,8088,0.0,BOT
707,0.0,8088,12200,0.0,BOT
708,0.0,12200,8090,0.0,BOT
709,0.0,8090,12200,0.0,BOT
710,0.0,12200,8008,0.0,BOT
711,0.0,8008,12200,0.0,BOT
712,0.0,7600,1089,0.0,NOT
713,0.0,7600,7600,15.0987522113,NOT
714,0.0,7600,7600,211.322637477,NOT
715,0.0,29676,25089,0.0,NOT
716,0.0,25089,29676,0.0,NOT
717,0.0,7600,7600,0.0,NOT
718,0.0,32234,16001,0.0,NOT
719,0.0,16001,32234,0.0,NOT
720,0.0,29676,16001,0.0,NOT
721,0.0,16001,29676,0.0,NOT
722,0.0,7600,7600,15.0987522113,NOT
723,0.0,7600,7600,209.647630296,NOT
724,0.0,11007,29676,0.0,NOT
725,0.0,29676,11007,0.0,NOT
726,0.0,18992,29676,0.0,NOT
727,0.0,29676,18992,0.0,NOT
728,0.0,14742,29676,0.0,NOT
729,0.0,29676,14742,0.0,NOT
730,0.0,32234,16001,0.0,NOT
731,0.0,16001,32234,0.0,NOT
732,0.0,29676,16001,0.0,NOT
733,0.0,16001,29676,0.0,NOT
734,0.0,14222,31037,0.0,NOT
735,0.0,31037,14222,0.0,NOT
736,0.0,1081,3128,0.0,BOT
737,0.0,2145,6667,0.0,BOT
738,0.0,4560,6667,0.0,BOT
739,0.0,32234,9371,18.0,NOT
740,0.0,9371,32234,109.5,NOT
741,0.0,27398,32234,24.0,NOT
742,0.0,32234,27398,124.5,NOT
743,0.0,51893,7600,33.4697209762,NOT
744,0.0,7600,51893,35.0,NOT
745,0.0,2307,6667,0.0,BOT
746,0.0,4355,6667,0.0,BOT
747,0.0,2087,6667,0.0,BOT
748,0.0,1089,3128,0.0,BOT
749,0.0,2993,6667,0.0,BOT
750,0.0,1239,6667,0.0,BOT
751,0.0,2282,6667,0.0,BOT
752,0.0,2764,6667,0.0,BOT
753,0.0,2110,6667,0.0,BOT
754,0.0,3507,6667,0.0,BOT
755,0.0,2472,6667,0.0,BOT
756,0.0,1074,3128,0.0,BOT
757,0.0,3281,6667,0.0,BOT
758,0.0,4404,6667,0.0,BOT
759,0.0,2517,6667,0.0,BOT
760,0.0,2785,6667,0.0,BOT
761,0.0,3352,6667,0.0,BOT
762,0.0,1960,6667,0.0,BOT
763,0.0,1403,6667,0.0,BOT
764,0.0,1255,80,3.46410161514,BOT
765,0.0,80,1255,3.77123616633,BOT
766,0.0,1111,22,0.0,BOT
767,0.0,1256,80,3.46410161514,BOT
768,0.0,80,1256,3.77123616633,BOT
769,0.0,1112,22,0.0,BOT
770,0.0,1257,80,3.46410161514,BOT
771,0.0,80,1257,3.77123616633,BOT
772,0.0,1113,22,0.0,BOT
773,0.0,1258,80,3.46410161514,BOT
774,0.0,80,1258,3.77123616633,BOT
775,0.0,1114,22,0.0,BOT
776,0.0,1259,80,3.46410161514,BOT
777,0.0,80,1259,3.77123616633,BOT
778,0.0,1115,22,0.0,BOT
779,0.0,1260,80,3.46410161514,BOT
780,0.0,80,1260,3.77123616633,BOT
781,0.0,1116,22,0.0,BOT
782,0.0,1261,80,3.46410161514,BOT
783,0.0,80,1261,3.77123616633,BOT
784,0.0,1117,22,0.0,BOT
785,0.0,1262,80,3.46410161514,BOT
786,0.0,80,1262,3.77123616633,BOT
787,0.0,1118,22,0.0,BOT
788,0.0,1263,80,3.46410161514,BOT
789,0.0,80,1263,3.77123616633,BOT
790,0.0,1119,22,0.0,BOT
791,0.0,1264,80,3.46410161514,BOT
792,0.0,80,1264,3.77123616633,BOT
793,0.0,1120,22,0.0,BOT
794,0.0,1265,80,3.46410161514,BOT
795,0.0,80,1265,3.77123616633,BOT
796,0.0,1121,22,0.0,BOT
797,0.0,1266,80,3.46410161514,BOT
798,0.0,80,1266,3.77123616633,BOT
799,0.0,1122,22,0.0,BOT
800,0.0,1267,80,3.46410161514,BOT
801,0.0,80,1267,3.77123616633,BOT
802,0.0,1123,22,0.0,BOT
803,0.0,1268,80,3.46410161514,BOT
804,0.0,80,1268,3.77123616633,BOT
805,0.0,1124,22,0.0,BOT
806,0.0,1269,80,3.46410161514,BOT
807,0.0,80,1269,3.77123616633,BOT
808,0.0,1125,22,0.0,BOT
809,0.0,1270,80,3.46410161514,BOT
810,0.0,80,1270,3.77123616633,BOT
811,0.0,1126,22,0.0,BOT
812,0.0,1271,80,3.46410161514,BOT
813,0.0,80,1271,3.77123616633,BOT
814,0.0,1127,22,0.0,BOT
815,0.0,1272,80,3.46410161514,BOT
816,0.0,80,1272,3.77123616633,BOT
817,0.0,1128,22,0.0,BOT
818,0.0,1273,80,3.46410161514,BOT
819,0.0,80,1273,3.77123616633,BOT
820,0.0,1129,22,0.0,BOT
821,0.0,1274,80,3.46410161514,BOT
822,0.0,80,1274,3.77123616633,BOT
823,0.0,1130,22,0.0,BOT
824,0.0,1275,80,3.46410161514,BOT
825,0.0,80,1275,3.77123616633,BOT
826,0.0,1131,22,0.0,BOT
827,0.0,1276,80,3.46410161514,BOT
828,0.0,80,1276,3.77123616633,BOT
829,0.0,1132,22,0.0,BOT
830,0.0,1277,80,3.46410161514,BOT
831,0.0,80,1277,3.77123616633,BOT
832,0.0,1133,22,0.0,BOT
833,0.0,1278,80,3.46410161514,BOT
834,0.0,80,1278,3.77123616633,BOT
835,0.0,1134,22,0.0,BOT
836,0.0,1279,80,3.46410161514,BOT
837,0.0,80,1279,3.77123616633,BOT
838,0.0,1135,22,0.0,BOT
839,0.0,1280,80,3.46410161514,BOT
840,0.0,80,1280,3.77123616633,BOT
841,0.0,1136,22,0.0,BOT
842,0.0,1281,80,3.46410161514,BOT
843,0.0,80,1281,3.77123616633,BOT
844,0.0,1137,22,0.0,BOT
845,0.0,1282,80,3.46410161514,BOT
846,0.0,80,1282,3.77123616633,BOT
847,0.0,1138,22,0.0,BOT
848,0.0,1283,80,3.46410161514,BOT
849,0.0,80,1283,3.77123616633,BOT
850,0.0,1139,22,0.0,BOT
851,0.0,1284,80,3.46410161514,BOT
852,0.0,80,1284,3.77123616633,BOT
853,0.0,1140,22,0.0,BOT
854,0.0,1285,80,3.46410161514,BOT
855,0.0,80,1285,3.77123616633,BOT
856,0.0,1141,22,0.0,BOT
857,0.0,1286,80,3.46410161514,BOT
858,0.0,80,1286,3.77123616633,BOT
859,0.0,1142,22,0.0,BOT
860,0.0,1287,80,3.46410161514,BOT
861,0.0,80,1287,3.77123616633,BOT
862,0.0,1143,22,0.0,BOT
863,0.0,1288,80,3.46410161514,BOT
864,0.0,80,1288,3.77123616633,BOT
865,0.0,1144,22,0.0,BOT
866,0.0,1289,80,3.46410161514,BOT
867,0.0,80,1289,3.77123616633,BOT
868,0.0,1145,22,0.0,BOT
869,0.0,1290,80,3.46410161514,BOT
870,0.0,80,1290,3.77123616633,BOT
871,0.0,1146,22,0.0,BOT
872,0.0,1291,80,3.46410161514,BOT
873,0.0,80,1291,3.77123616633,BOT
874,0.0,1147,22,0.0,BOT
875,0.0,1292,80,3.46410161514,BOT
876,0.0,80,1292,3.77123616633,BOT
877,0.0,1148,22,0.0,BOT
878,0.0,1293,80,3.46410161514,BOT
879,0.0,80,1293,3.77123616633,BOT
880,0.0,1149,22,0.0,BOT
881,0.0,1294,80,3.46410161514,BOT
882,0.0,80,1294,3.77123616633,BOT
883,0.0,1150,22,0.0,BOT
884,0.0,1295,80,3.46410161514,BOT
885,0.0,80,1295,3.77123616633,BOT
886,0.0,1151,22,0.0,BOT
887,0.0,1296,80,3.46410161514,BOT
888,0.0,80,1296,3.77123616633,BOT
889,0.0,1152,22,0.0,BOT
890,0.0,1297,80,3.46410161514,BOT
891,0.0,80,1297,3.77123616633,BOT
892,0.0,1153,22,0.0,BOT
893,0.0,1298,80,3.46410161514,BOT
894,0.0,80,1298,3.77123616633,BOT
895,0.0,1154,22,0.0,BOT
896,0.0,1299,80,3.46410161514,BOT
897,0.0,80,1299,3.77123616633,BOT
898,0.0,1155,22,0.0,BOT
899,0.0,1300,80,3.46410161514,BOT
900,0.0,80,1300,3.77123616633,BOT
901,0.0,1156,22,0.0,BOT
902,0.0,1301,80,3.46410161514,BOT
903,0.0,80,1301,3.77123616633,BOT
904,0.0,1157,22,0.0,BOT
905,0.0,1302,80,3.46410161514,BOT
906,0.0,80,1302,3.77123616633,BOT
907,0.0,1158,22,0.0,BOT
908,0.0,1303,80,3.46410161514,BOT
909,0.0,80,1303,3.77123616633,BOT
910,0.0,1159,22,0.0,BOT
911,0.0,1304,80,3.46410161514,BOT
912,0.0,80,1304,3.77123616633,BOT
913,0.0,1160,22,0.0,BOT
914,0.0,1305,80,3.46410161514,BOT
915,0.0,80,1305,3.77123616633,BOT
916,0.0,1161,22,0.0,BOT
917,0.0,1306,80,3.46410161514,BOT
918,0.0,80,1306,3.77123616633,BOT
919,0.0,1162,22,0.0,BOT
920,0.0,1307,80,3.46410161514,BOT
921,0.0,80,1307,3.77123616633,BOT
922,0.0,1163,22,0.0,BOT
923,0.0,1308,80,3.46410161514,BOT
924,0.0,80,1308,3.77123616633,BOT
925,0.0,1164,22,0.0,BOT
926,0.0,1309,80,3.46410161514,BOT
927,0.0,80,1309,3.77123616633,BOT
928,0.0,1165,22,0.0,BOT
929,0.0,1310,80,3.46410161514,BOT
930,0.0,80,1310,3.77123616633,BOT
931,0.0,1166,22,0.0,BOT
932,0.0,1311,80,3.46410161514,BOT
933,0.0,80,1311,3.77123616633,BOT
934,0.0,1167,22,0.0,BOT
935,0.0,1312,80,3.46410161514,BOT
936,0.0,80,1312,3.77123616633,BOT
937,0.0,1168,22,0.0,BOT
938,0.0,1313,80,3.46410161514,BOT
939,0.0,80,1313,3.77123616633,BOT
940,0.0,1169,22,0.0,BOT
941,0.0,1314,80,3.46410161514,BOT
942,0.0,80,1314,3.77123616633,BOT
943,0.0,1170,22,0.0,BOT
944,0.0,1315,80,3.46410161514,BOT
945,0.0,80,1315,3.77123616633,BOT
946,0.0,1171,22,0.0,BOT
947,0.0,1316,80,3.46410161514,BOT
948,0.0,80,1316,3.77123616633,BOT
949,0.0,1172,22,0.0,BOT
950,0.0,1317,80,3.46410161514,BOT
951,0.0,80,1317,3.77123616633,BOT
952,0.0,1173,22,0.0,BOT
953,0.0,1318,80,3.46410161514,BOT
954,0.0,80,1318,3.77123616633,BOT
955,0.0,1174,22,0.0,BOT
956,0.0,1319,80,3.46410161514,BOT
957,0.0,80,1319,3.77123616633,BOT
958,0.0,1175,22,0.0,BOT
959,0.0,1320,80,3.46410161514,BOT
960,0.0,80,1320,3.77123616633,BOT
961,0.0,1176,22,0.0,BOT
962,0.0,1321,80,3.46410161514,BOT
963,0.0,80,1321,3.77123616633,BOT
964,0.0,1177,22,0.0,BOT
965,0.0,1322,80,3.46410161514,BOT
966,0.0,80,1322,3.77123616633,BOT
967,0.0,1178,22,0.0,BOT
968,0.0,1323,80,3.46410161514,BOT
969,0.0,80,1323,3.77123616633,BOT
970,0.0,1179,22,0.0,BOT
971,0.0,1324,80,3.46410161514,BOT
972,0.0,80,1324,3.77123616633,BOT
973,0.0,1180,22,0.0,BOT
974,0.0,1325,80,3.46410161514,BOT
975,0.0,80,1325,3.77123616633,BOT
976,0.0,1181,22,0.0,BOT
977,0.0,1326,80,3.46410161514,BOT
978,0.0,80,1326,3.77123616633,BOT
979,0.0,1182,22,0.0,BOT
980,0.0,1327,80,3.46410161514,BOT
981,0.0,80,1327,3.77123616633,BOT
982,0.0,1183,22,0.0,BOT
983,0.0,1328,80,3.46410161514,BOT
984,0.0,80,1328,3.77123616633,BOT
985,0.0,1184,22,0.0,BOT
986,0.0,1329,80,3.46410161514,BOT
987,0.0,80,1329,3.77123616633,BOT
988,0.0,1185,22,0.0,BOT
989,0.0,1330,80,3.46410161514,BOT
990,0.0,80,1330,3.77123616633,BOT
991,0.0,1186,22,0.0,BOT
992,0.0,1331,80,3.46410161514,BOT
993,0.0,80,1331,3.77123616633,BOT
994,0.0,1187,22,0.0,BOT
995,0.0,1332,80,3.46410161514,BOT
996,0.0,80,1332,3.77123616633,BOT
997,0.0,1188,22,0.0,BOT
998,0.0,1333,80,3.46410161514,BOT
999,0.0,80,1333,3.77123616633,BOT
1000,0.0,1334,80,3.46410161514,BOT
1001,0.0,80,1334,3.77123616633,BOT
1002,0.0,1335,80,3.46410161514,BOT
1003,0.0,80,1335,3.77123616633,BOT
1004,0.0,1336,80,3.46410161514,BOT
1005,0.0,80,1336,3.77123616633,BOT
1006,0.0,1337,80,3.46410161514,BOT
1007,0.0,80,1337,3.77123616633,BOT
1008,0.0,1338,80,3.46410161514,BOT
1009,0.0,80,1338,3.77123616633,BOT
1010,0.0,1339,80,3.46410161514,BOT
1011,0.0,80,1339,3.77123616633,BOT
1012,0.0,1340,80,3.46410161514,BOT
1013,0.0,80,1340,3.77123616633,BOT
1014,0.0,1341,80,3.46410161514,BOT
1015,0.0,80,1341,3.77123616633,BOT
1016,0.0,1342,80,3.46410161514,BOT
1017,0.0,80,1342,3.77123616633,BOT
1018,0.0,1343,80,3.46410161514,BOT
1019,0.0,80,1343,3.77123616633,BOT
1020,0.0,1344,80,3.46410161514,BOT
1021,0.0,80,1344,3.77123616633,BOT
1022,0.0,1345,80,3.46410161514,BOT
1023,0.0,80,1345,3.77123616633,BOT
1024,0.0,1346,80,3.46410161514,BOT
1025,0.0,80,1346,3.77123616633,BOT
1026,0.0,1347,80,3.46410161514,BOT
1027,0.0,80,1347,3.77123616633,BOT
1028,0.0,1348,80,3.46410161514,BOT
1029,0.0,80,1348,3.77123616633,BOT
1030,0.0,1349,80,3.46410161514,BOT
1031,0.0,80,1349,3.77123616633,BOT
1032,0.0,1350,80,3.46410161514,BOT
1033,0.0,80,1350,3.77123616633,BOT
1034,0.0,1351,80,3.46410161514,BOT
1035,0.0,80,1351,3.77123616633,BOT
1036,0.0,1352,80,3.46410161514,BOT
1037,0.0,80,1352,3.77123616633,BOT
1038,0.0,1353,80,3.46410161514,BOT
1039,0.0,80,1353,3.77123616633,BOT
1040,0.0,1354,80,3.46410161514,BOT
1041,0.0,80,1354,3.77123616633,BOT
1042,0.0,1355,80,3.46410161514,BOT
1043,0.0,80,1355,3.77123616633,BOT
1044,0.0,1356,80,3.46410161514,BOT
1045,0.0,80,1356,3.77123616633,BOT
1046,0.0,1357,80,3.46410161514,BOT
1047,0.0,80,1357,3.77123616633,BOT
1048,0.0,1358,80,3.46410161514,BOT
1049,0.0,80,1358,3.77123616633,BOT
1050,0.0,1359,80,3.46410161514,BOT
1051,0.0,80,1359,3.77123616633,BOT
1052,0.0,1360,80,3.46410161514,BOT
1053,0.0,80,1360,3.77123616633,BOT
1054,0.0,1361,80,3.46410161514,BOT
1055,0.0,80,1361,3.77123616633,BOT
1056,0.0,1362,80,3.46410161514,BOT
1057,0.0,80,1362,3.77123616633,BOT
1058,0.0,1363,80,3.46410161514,BOT
1059,0.0,80,1363,3.77123616633,BOT
1060,0.0,1364,80,3.46410161514,BOT
1061,0.0,80,1364,3.77123616633,BOT
1062,0.0,1365,80,3.46410161514,BOT
1063,0.0,80,1365,3.77123616633,BOT
1064,0.0,1366,80,3.46410161514,BOT
1065,0.0,80,1366,3.77123616633,BOT
1066,0.0,1367,80,3.46410161514,BOT
1067,0.0,80,1367,3.77123616633,BOT
1068,0.0,1368,80,3.46410161514,BOT
1069,0.0,80,1368,3.77123616633,BOT
1070,0.0,1369,80,3.46410161514,BOT
1071,0.0,80,1369,3.77123616633,BOT
1072,0.0,1370,80,3.46410161514,BOT
1073,0.0,80,1370,3.77123616633,BOT
1074,0.0,1371,80,3.46410161514,BOT
1075,0.0,80,1371,3.77123616633,BOT
1076,0.0,1372,80,3.46410161514,BOT
1077,0.0,80,1372,3.77123616633,BOT
1078,0.0,1373,80,3.46410161514,BOT
1079,0.0,80,1373,3.77123616633,BOT
1080,0.0,1374,80,3.46410161514,BOT
1081,0.0,80,1374,3.77123616633,BOT
1082,0.0,1375,80,3.46410161514,BOT
1083,0.0,80,1375,3.77123616633,BOT
1084,0.0,1376,80,3.46410161514,BOT
1085,0.0,80,1376,3.77123616633,BOT
1086,0.0,1377,80,3.46410161514,BOT
1087,0.0,80,1377,3.77123616633,BOT
1088,0.0,1378,80,3.46410161514,BOT
1089,0.0,80,1378,3.77123616633,BOT
1090,0.0,1379,80,3.46410161514,BOT
1091,0.0,80,1379,3.77123616633,BOT
1092,0.0,1380,80,3.46410161514,BOT
1093,0.0,80,1380,3.77123616633,BOT
1094,0.0,1381,80,3.46410161514,BOT
1095,0.0,80,1381,3.77123616633,BOT
1096,0.0,1382,80,3.46410161514,BOT
1097,0.0,80,1382,3.77123616633,BOT
1098,0.0,1383,80,3.46410161514,BOT
1099,0.0,80,1383,3.77123616633,BOT
1100,0.0,1384,80,3.46410161514,BOT
1101,0.0,80,1384,3.77123616633,BOT
1102,0.0,1385,80,3.46410161514,BOT
1103,0.0,80,1385,3.77123616633,BOT
1104,0.0,1386,80,3.46410161514,BOT
1105,0.0,80,1386,3.77123616633,BOT
1106,0.0,1387,80,3.46410161514,BOT
1107,0.0,80,1387,3.77123616633,BOT
1108,0.0,1388,80,3.46410161514,BOT
1109,0.0,80,1388,3.77123616633,BOT
1110,0.0,1389,80,3.46410161514,BOT
1111,0.0,80,1389,3.77123616633,BOT
1112,0.0,1390,80,3.46410161514,BOT
1113,0.0,80,1390,3.77123616633,BOT
1114,0.0,1391,80,3.46410161514,BOT
1115,0.0,80,1391,3.77123616633,BOT
1116,0.0,1392,80,3.46410161514,BOT
1117,0.0,80,1392,3.77123616633,BOT
1118,0.0,1393,80,3.46410161514,BOT
1119,0.0,80,1393,3.77123616633,BOT
1120,0.0,1394,80,3.46410161514,BOT
1121,0.0,80,1394,3.77123616633,BOT
1122,0.0,1395,80,3.46410161514,BOT
1123,0.0,80,1395,3.77123616633,BOT
1124,0.0,1396,80,3.46410161514,BOT
1125,0.0,80,1396,3.77123616633,BOT
1126,0.0,1397,80,3.46410161514,BOT
1127,0.0,80,1397,3.77123616633,BOT
1128,0.0,1398,80,3.91918358845,BOT
1129,0.0,80,1398,3.77123616633,BOT
1130,0.0,1399,80,3.46410161514,BOT
1131,0.0,80,1399,3.77123616633,BOT
1132,0.0,1400,80,3.46410161514,BOT
1133,0.0,80,1400,3.77123616633,BOT
1134,0.0,1401,80,3.46410161514,BOT
1135,0.0,80,1401,3.77123616633,BOT
1136,0.0,1402,80,3.46410161514,BOT
1137,0.0,80,1402,3.77123616633,BOT
1138,0.0,1403,80,3.46410161514,BOT
1139,0.0,80,1403,3.77123616633,BOT
1140,0.0,1404,80,3.46410161514,BOT
1141,0.0,80,1404,3.77123616633,BOT
1142,0.0,1405,80,3.46410161514,BOT
1143,0.0,80,1405,3.77123616633,BOT
1144,0.0,1406,80,3.46410161514,BOT
1145,0.0,80,1406,3.77123616633,BOT
1146,0.0,1407,80,3.46410161514,BOT
1147,0.0,80,1407,3.77123616633,BOT
1148,0.0,1408,80,3.46410161514,BOT
1149,0.0,80,1408,3.77123616633,BOT
1150,0.0,1409,80,3.46410161514,BOT
1151,0.0,80,1409,3.77123616633,BOT
1152,0.0,1410,80,0.0,BOT
1153,0.0,1183,80,3.46410161514,BOT
1154,0.0,80,1183,3.77123616633,BOT
1155,0.0,1039,22,0.0,BOT
1156,0.0,1184,80,3.46410161514,BOT
1157,0.0,80,1184,3.77123616633,BOT
1158,0.0,1040,22,0.0,BOT
1159,0.0,1185,80,3.46410161514,BOT
1160,0.0,80,1185,3.77123616633,BOT
1161,0.0,1041,22,0.0,BOT
1162,0.0,1186,80,3.46410161514,BOT
1163,0.0,80,1186,3.77123616633,BOT
1164,0.0,1042,22,0.0,BOT
1165,0.0,1187,80,3.46410161514,BOT
1166,0.0,80,1187,3.77123616633,BOT
1167,0.0,1043,22,0.0,BOT
1168,0.0,1188,80,3.46410161514,BOT
1169,0.0,80,1188,3.77123616633,BOT
1170,0.0,1044,22,0.0,BOT
1171,0.0,1189,80,3.46410161514,BOT
1172,0.0,80,1189,3.77123616633,BOT
1173,0.0,1045,22,0.0,BOT
1174,0.0,1190,80,3.46410161514,BOT
1175,0.0,80,1190,3.77123616633,BOT
1176,0.0,1046,22,0.0,BOT
1177,0.0,1191,80,3.46410161514,BOT
1178,0.0,80,1191,3.77123616633,BOT
1179,0.0,1047,22,0.0,BOT
1180,0.0,1192,80,3.46410161514,BOT
1181,0.0,80,1192,3.77123616633,BOT
1182,0.0,1048,22,0.0,BOT
1183,0.0,1193,80,3.46410161514,BOT
1184,0.0,80,1193,3.77123616633,BOT
1185,0.0,1049,22,0.0,BOT
1186,0.0,1194,80,3.46410161514,BOT
1187,0.0,80,1194,3.77123616633,BOT
1188,0.0,1050,22,0.0,BOT
1189,0.0,1195,80,3.46410161514,BOT
1190,0.0,80,1195,3.77123616633,BOT
1191,0.0,1051,22,0.0,BOT
1192,0.0,1196,80,3.46410161514,BOT
1193,0.0,80,1196,3.77123616633,BOT
1194,0.0,1052,22,0.0,BOT
1195,0.0,1197,80,3.46410161514,BOT
1196,0.0,80,1197,3.77123616633,BOT
1197,0.0,1053,22,0.0,BOT
1198,0.0,1198,80,3.46410161514,BOT
1199,0.0,80,1198,3.77123616633,BOT
1200,0.0,1054,22,0.0,BOT
1201,0.0,1199,80,3.46410161514,BOT
1202,0.0,80,1199,3.77123616633,BOT
1203,0.0,1055,22,0.0,BOT
1204,0.0,1200,80,3.46410161514,BOT
1205,0.0,80,1200,3.77123616633,BOT
1206,0.0,1056,22,0.0,BOT
1207,0.0,1201,80,3.46410161514,BOT
1208,0.0,80,1201,3.77123616633,BOT
1209,0.0,1057,22,0.0,BOT
1210,0.0,1202,80,3.46410161514,BOT
1211,0.0,80,1202,3.77123616633,BOT
1212,0.0,1058,22,0.0,BOT
1213,0.0,1203,80,3.46410161514,BOT
1214,0.0,80,1203,3.77123616633,BOT
1215,0.0,1059,22,0.0,BOT
1216,0.0,1204,80,3.46410161514,BOT
1217,0.0,80,1204,3.77123616633,BOT
1218,0.0,1060,22,0.0,BOT
1219,0.0,1205,80,3.46410161514,BOT
1220,0.0,80,1205,3.77123616633,BOT
1221,0.0,1061,22,0.0,BOT
1222,0.0,1206,80,3.46410161514,BOT
1223,0.0,80,1206,3.77123616633,BOT
1224,0.0,1062,22,0.0,BOT
1225,0.0,1207,80,3.46410161514,BOT
1226,0.0,80,1207,3.77123616633,BOT
1227,0.0,1063,22,0.0,BOT
1228,0.0,1208,80,3.46410161514,BOT
1229,0.0,80,1208,3.77123616633,BOT
1230,0.0,1064,22,0.0,BOT
1231,0.0,1209,80,3.46410161514,BOT
1232,0.0,80,1209,3.77123616633,BOT
1233,0.0,1065,22,0.0,BOT
1234,0.0,1210,80,3.46410161514,BOT
1235,0.0,80,1210,3.77123616633,BOT
1236,0.0,1066,22,0.0,BOT
1237,0.0,1211,80,3.46410161514,BOT
1238,0.0,80,1211,3.77123616633,BOT
1239,0.0,1067,22,0.0,BOT
1240,0.0,1212,80,3.46410161514,BOT
1241,0.0,80,1212,3.77123616633,BOT
1242,0.0,1068,22,0.0,BOT
1243,0.0,1213,80,3.46410161514,BOT
1244,0.0,80,1213,3.77123616633,BOT
1245,0.0,1069,22,0.0,BOT
1246,0.0,1214,80,3.46410161514,BOT
1247,0.0,80,1214,3.77123616633,BOT
1248,0.0,1070,22,0.0,BOT
1249,0.0,1215,80,3.46410161514,BOT
1250,0.0,80,1215,3.77123616633,BOT
1251,0.0,1071,22,0.0,BOT
1252,0.0,1216,80,3.46410161514,BOT
1253,0.0,80,1216,3.77123616633,BOT
1254,0.0,1072,22,0.0,BOT
1255,0.0,1217,80,3.46410161514,BOT
1256,0.0,80,1217,3.77123616633,BOT
1257,0.0,1073,22,0.0,BOT
1258,0.0,1218,80,3.46410161514,BOT
1259,0.0,80,1218,3.77123616633,BOT
1260,0.0,1074,22,0.0,BOT
1261,0.0,1219,80,3.46410161514,BOT
1262,0.0,80,1219,3.77123616633,BOT
1263,0.0,1075,22,0.0,BOT
1264,0.0,1220,80,3.46410161514,BOT
1265,0.0,80,1220,3.77123616633,BOT
1266,0.0,1076,22,0.0,BOT
1267,0.0,1221,80,3.46410161514,BOT
1268,0.0,80,1221,3.77123616633,BOT
1269,0.0,1077,22,0.0,BOT
1270,0.0,1222,80,3.46410161514,BOT
1271,0.0,80,1222,3.77123616633,BOT
1272,0.0,1078,22,0.0,BOT
1273,0.0,1223,80,3.46410161514,BOT
1274,0.0,80,1223,3.77123616633,BOT
1275,0.0,1079,22,0.0,BOT
1276,0.0,1224,80,3.46410161514,BOT
1277,0.0,80,1224,3.77123616633,BOT
1278,0.0,1080,22,0.0,BOT
1279,0.0,1225,80,3.46410161514,BOT
1280,0.0,80,1225,3.77123616633,BOT
1281,0.0,1081,22,0.0,BOT
1282,0.0,1226,80,3.46410161514,BOT
1283,0.0,80,1226,3.77123616633,BOT
1284,0.0,1082,22,0.0,BOT
1285,0.0,1227,80,3.46410161514,BOT
1286,0.0,80,1227,3.77123616633,BOT
1287,0.0,1083,22,0.0,BOT
1288,0.0,1228,80,3.46410161514,BOT
1289,0.0,80,1228,3.77123616633,BOT
1290,0.0,1084,22,0.0,BOT
1291,0.0,1229,80,3.46410161514,BOT
1292,0.0,80,1229,3.77123616633,BOT
1293,0.0,1085,22,0.0,BOT
1294,0.0,1230,80,3.46410161514,BOT
1295,0.0,80,1230,3.77123616633,BOT
1296,0.0,1086,22,0.0,BOT
1297,0.0,1231,80,3.46410161514,BOT
1298,0.0,80,1231,3.77123616633,BOT
