,avg_byte,protocol,pack_exc,byte_exc,src_port,dst_port,class
667,326.0,3,2,652,29676,58090,1
668,75.0,3,2,150,7600,7600,1
669,83.1685393258,3,178,14804,7600,62404,1
670,1049.85964912,3,114,119684,62404,7600,1
671,110.5,3,2,221,7600,7600,1
672,111.0,3,4,444,7600,7600,1
673,75.0,3,2,150,7600,7600,1
674,82.487804878,3,123,10146,7600,7600,1
675,1076.67506297,3,794,854880,7600,7600,1
676,83.2480620155,3,129,10739,7600,7600,1
677,1079.76956522,3,920,993388,7600,7600,1
678,81.9652173913,3,115,9426,7600,7600,1
679,1074.81528662,3,628,674984,7600,7600,1
680,76.0,3,2,152,7600,14345,1
681,75.0,3,1,75,52955,7600,1
682,76.0,3,2,152,7600,52955,1
683,126.0,3,4,504,32234,2373,1
684,129.0,3,1,129,35389,29676,1
685,75.0,3,2,150,7600,8115,1
686,76.0,3,1,76,8115,7600,1
687,87.6,3,15,1314,7600,7600,1
688,1028.53846154,3,104,106968,7600,7600,1
689,129.0,3,1,129,11935,29676,1
690,40.0,4,3,120,12200,8088,2
691,40.0,4,6,240,8088,12200,2
692,40.0,4,2,80,12200,8008,2
693,40.0,4,4,160,8008,12200,2
694,40.0,4,2,80,12200,8000,2
695,40.0,4,4,160,8000,12200,2
696,40.0,4,2,80,12200,8090,2
697,40.0,4,4,160,8090,12200,2
698,40.0,4,1,40,12200,57118,2
699,40.0,4,2,80,57118,12200,2
700,40.0,4,1,40,12200,58896,2
701,40.0,4,2,80,58896,12200,2
702,40.0,4,1,40,12200,35868,2
703,40.0,4,2,80,35868,12200,2
704,40.0,4,3,120,12200,8000,2
705,40.0,4,6,240,8000,12200,2
706,40.0,4,3,120,12200,8088,2
707,40.0,4,6,240,8088,12200,2
708,40.0,4,3,120,12200,8090,2
709,40.0,4,6,240,8090,12200,2
710,40.0,4,3,120,12200,8008,2
711,40.0,4,6,240,8008,12200,2
712,75.0,3,2,150,7600,1089,1
713,87.2941176471,3,34,2968,7600,7600,1
714,1035.11864407,3,59,61072,7600,7600,1
715,126.0,3,2,252,29676,25089,1
716,330.0,3,1,330,25089,29676,1
717,75.0,3,6,450,7600,7600,1
718,126.0,3,4,504,32234,16001,1
719,295.0,3,2,590,16001,32234,1
720,126.0,3,4,504,29676,16001,1
721,295.0,3,2,590,16001,29676,1
722,87.2941176471,3,34,2968,7600,7600,1
723,1035.93333333,3,60,62156,7600,7600,1
724,129.0,3,1,129,11007,29676,1
725,330.0,3,2,660,29676,11007,1
726,131.0,3,1,131,18992,29676,1
727,326.0,3,2,652,29676,18992,1
728,129.0,3,1,129,14742,29676,1
729,330.0,3,2,660,29676,14742,1
730,126.0,3,4,504,32234,16001,1
731,295.0,3,2,590,16001,32234,1
732,126.0,3,4,504,29676,16001,1
733,295.0,3,2,590,16001,29676,1
734,131.0,3,1,131,14222,31037,1
735,326.0,3,2,652,31037,14222,1
736,48.0,4,6,288,1081,3128,2
737,48.0,4,6,288,2145,6667,2
738,48.0,4,6,288,4560,6667,2
739,108.0,3,4,432,32234,9371,1
740,208.5,3,2,417,9371,32234,1
741,153.0,3,2,306,27398,32234,1
742,205.5,3,4,822,32234,27398,1
743,122.333333333,3,3,367,51893,7600,1
744,111.0,3,4,444,7600,51893,1
745,48.0,4,2,96,2307,6667,2
746,48.0,4,2,96,4355,6667,2
747,48.0,4,4,192,2087,6667,2
748,48.0,4,6,288,1089,3128,2
749,48.0,4,4,192,2993,6667,2
750,48.0,4,2,96,1239,6667,2
751,48.0,4,4,192,2282,6667,2
752,48.0,4,6,288,2764,6667,2
753,48.0,4,4,192,2110,6667,2
754,48.0,4,6,288,3507,6667,2
755,48.0,4,6,288,2472,6667,2
756,48.0,4,6,288,1074,3128,2
757,48.0,4,2,96,3281,6667,2
758,48.0,4,6,288,4404,6667,2
759,48.0,4,6,288,2517,6667,2
760,48.0,4,6,288,2785,6667,2
761,48.0,4,2,96,3352,6667,2
762,48.0,4,4,192,1960,6667,2
763,48.0,4,4,192,1403,6667,2
764,42.0,4,8,336,1255,80,2
765,42.6666666667,4,3,128,80,1255,2
766,48.0,4,6,288,1111,22,2
767,42.0,4,8,336,1256,80,2
768,42.6666666667,4,3,128,80,1256,2
769,48.0,4,6,288,1112,22,2
770,42.0,4,8,336,1257,80,2
771,42.6666666667,4,3,128,80,1257,2
772,48.0,4,6,288,1113,22,2
773,42.0,4,8,336,1258,80,2
774,42.6666666667,4,3,128,80,1258,2
775,48.0,4,6,288,1114,22,2
776,42.0,4,8,336,1259,80,2
777,42.6666666667,4,3,128,80,1259,2
778,48.0,4,6,288,1115,22,2
779,42.0,4,8,336,1260,80,2
780,42.6666666667,4,3,128,80,1260,2
781,48.0,4,6,288,1116,22,2
782,42.0,4,8,336,1261,80,2
783,42.6666666667,4,3,128,80,1261,2
784,48.0,4,6,288,1117,22,2
785,42.0,4,8,336,1262,80,2
786,42.6666666667,4,3,128,80,1262,2
787,48.0,4,6,288,1118,22,2
788,42.0,4,8,336,1263,80,2
789,42.6666666667,4,3,128,80,1263,2
790,48.0,4,6,288,1119,22,2
791,42.0,4,8,336,1264,80,2
792,42.6666666667,4,3,128,80,1264,2
793,48.0,4,6,288,1120,22,2
794,42.0,4,8,336,1265,80,2
795,42.6666666667,4,3,128,80,1265,2
796,48.0,4,6,288,1121,22,2
797,42.0,4,8,336,1266,80,2
798,42.6666666667,4,3,128,80,1266,2
799,48.0,4,6,288,1122,22,2
800,42.0,4,8,336,1267,80,2
801,42.6666666667,4,3,128,80,1267,2
802,48.0,4,6,288,1123,22,2
803,42.0,4,8,336,1268,80,2
804,42.6666666667,4,3,128,80,1268,2
805,48.0,4,6,288,1124,22,2
806,42.0,4,8,336,1269,80,2
807,42.6666666667,4,3,128,80,1269,2
808,48.0,4,6,288,1125,22,2
809,42.0,4,8,336,1270,80,2
810,42.6666666667,4,3,128,80,1270,2
811,48.0,4,6,288,1126,22,2
812,42.0,4,8,336,1271,80,2
813,42.6666666667,4,3,128,80,1271,2
814,48.0,4,6,288,1127,22,2
815,42.0,4,8,336,1272,80,2
816,42.6666666667,4,3,128,80,1272,2
817,48.0,4,6,288,1128,22,2
818,42.0,4,8,336,1273,80,2
819,42.6666666667,4,3,128,80,1273,2
820,48.0,4,6,288,1129,22,2
821,42.0,4,8,336,1274,80,2
822,42.6666666667,4,3,128,80,1274,2
823,48.0,4,6,288,1130,22,2
824,42.0,4,8,336,1275,80,2
825,42.6666666667,4,3,128,80,1275,2
826,48.0,4,6,288,1131,22,2
827,42.0,4,8,336,1276,80,2
828,42.6666666667,4,3,128,80,1276,2
829,48.0,4,6,288,1132,22,2
830,42.0,4,8,336,1277,80,2
831,42.6666666667,4,3,128,80,1277,2
832,48.0,4,6,288,1133,22,2
833,42.0,4,8,336,1278,80,2
834,42.6666666667,4,3,128,80,1278,2
835,48.0,4,6,288,1134,22,2
836,42.0,4,8,336,1279,80,2
837,42.6666666667,4,3,128,80,1279,2
838,48.0,4,6,288,1135,22,2
839,42.0,4,8,336,1280,80,2
840,42.6666666667,4,3,128,80,1280,2
841,48.0,4,6,288,1136,22,2
842,42.0,4,8,336,1281,80,2
843,42.6666666667,4,3,128,80,1281,2
844,48.0,4,6,288,1137,22,2
845,42.0,4,8,336,1282,80,2
846,42.6666666667,4,3,128,80,1282,2
847,48.0,4,6,288,1138,22,2
848,42.0,4,8,336,1283,80,2
849,42.6666666667,4,3,128,80,1283,2
850,48.0,4,6,288,1139,22,2
851,42.0,4,8,336,1284,80,2
852,42.6666666667,4,3,128,80,1284,2
853,48.0,4,6,288,1140,22,2
854,42.0,4,8,336,1285,80,2
855,42.6666666667,4,3,128,80,1285,2
856,48.0,4,6,288,1141,22,2
857,42.0,4,8,336,1286,80,2
858,42.6666666667,4,3,128,80,1286,2
859,48.0,4,6,288,1142,22,2
860,42.0,4,8,336,1287,80,2
861,42.6666666667,4,3,128,80,1287,2
862,48.0,4,6,288,1143,22,2
863,42.0,4,8,336,1288,80,2
864,42.6666666667,4,3,128,80,1288,2
865,48.0,4,6,288,1144,22,2
866,42.0,4,8,336,1289,80,2
867,42.6666666667,4,3,128,80,1289,2
868,48.0,4,6,288,1145,22,2
869,42.0,4,8,336,1290,80,2
870,42.6666666667,4,3,128,80,1290,2
871,48.0,4,6,288,1146,22,2
872,42.0,4,8,336,1291,80,2
873,42.6666666667,4,3,128,80,1291,2
874,48.0,4,6,288,1147,22,2
875,42.0,4,8,336,1292,80,2
876,42.6666666667,4,3,128,80,1292,2
877,48.0,4,6,288,1148,22,2
878,42.0,4,8,336,1293,80,2
879,42.6666666667,4,3,128,80,1293,2
880,48.0,4,6,288,1149,22,2
881,42.0,4,8,336,1294,80,2
882,42.6666666667,4,3,128,80,1294,2
883,48.0,4,6,288,1150,22,2
884,42.0,4,8,336,1295,80,2
885,42.6666666667,4,3,128,80,1295,2
886,48.0,4,6,288,1151,22,2
887,42.0,4,8,336,1296,80,2
888,42.6666666667,4,3,128,80,1296,2
889,48.0,4,6,288,1152,22,2
890,42.0,4,8,336,1297,80,2
891,42.6666666667,4,3,128,80,1297,2
892,48.0,4,6,288,1153,22,2
893,42.0,4,8,336,1298,80,2
894,42.6666666667,4,3,128,80,1298,2
895,48.0,4,6,288,1154,22,2
896,42.0,4,8,336,1299,80,2
897,42.6666666667,4,3,128,80,1299,2
898,48.0,4,6,288,1155,22,2
899,42.0,4,8,336,1300,80,2
900,42.6666666667,4,3,128,80,1300,2
901,48.0,4,6,288,1156,22,2
902,42.0,4,8,336,1301,80,2
903,42.6666666667,4,3,128,80,1301,2
904,48.0,4,6,288,1157,22,2
905,42.0,4,8,336,1302,80,2
906,42.6666666667,4,3,128,80,1302,2
907,48.0,4,6,288,1158,22,2
908,42.0,4,8,336,1303,80,2
909,42.6666666667,4,3,128,80,1303,2
910,48.0,4,6,288,1159,22,2
911,42.0,4,8,336,1304,80,2
912,42.6666666667,4,3,128,80,1304,2
913,48.0,4,6,288,1160,22,2
914,42.0,4,8,336,1305,80,2
915,42.6666666667,4,3,128,80,1305,2
916,48.0,4,6,288,1161,22,2
917,42.0,4,8,336,1306,80,2
918,42.6666666667,4,3,128,80,1306,2
919,48.0,4,6,288,1162,22,2
920,42.0,4,8,336,1307,80,2
921,42.6666666667,4,3,128,80,1307,2
922,48.0,4,6,288,1163,22,2
923,42.0,4,8,336,1308,80,2
924,42.6666666667,4,3,128,80,1308,2
925,48.0,4,6,288,1164,22,2
926,42.0,4,8,336,1309,80,2
927,42.6666666667,4,3,128,80,1309,2
928,48.0,4,6,288,1165,22,2
929,42.0,4,8,336,1310,80,2
930,42.6666666667,4,3,128,80,1310,2
931,48.0,4,6,288,1166,22,2
932,42.0,4,8,336,1311,80,2
933,42.6666666667,4,3,128,80,1311,2
934,48.0,4,6,288,1167,22,2
935,42.0,4,8,336,1312,80,2
936,42.6666666667,4,3,128,80,1312,2
937,48.0,4,6,288,1168,22,2
938,42.0,4,8,336,1313,80,2
939,42.6666666667,4,3,128,80,1313,2
940,48.0,4,6,288,1169,22,2
941,42.0,4,8,336,1314,80,2
942,42.6666666667,4,3,128,80,1314,2
943,48.0,4,6,288,1170,22,2
944,42.0,4,8,336,1315,80,2
945,42.6666666667,4,3,128,80,1315,2
946,48.0,4,6,288,1171,22,2
947,42.0,4,8,336,1316,80,2
948,42.6666666667,4,3,128,80,1316,2
949,48.0,4,6,288,1172,22,2
950,42.0,4,8,336,1317,80,2
951,42.6666666667,4,3,128,80,1317,2
952,48.0,4,6,288,1173,22,2
953,42.0,4,8,336,1318,80,2
954,42.6666666667,4,3,128,80,1318,2
955,48.0,4,6,288,1174,22,2
956,42.0,4,8,336,1319,80,2
957,42.6666666667,4,3,128,80,1319,2
958,48.0,4,6,288,1175,22,2
959,42.0,4,8,336,1320,80,2
960,42.6666666667,4,3,128,80,1320,2
961,48.0,4,6,288,1176,22,2
962,42.0,4,8,336,1321,80,2
963,42.6666666667,4,3,128,80,1321,2
964,48.0,4,6,288,1177,22,2
965,42.0,4,8,336,1322,80,2
966,42.6666666667,4,3,128,80,1322,2
967,48.0,4,6,288,1178,22,2
968,42.0,4,8,336,1323,80,2
969,42.6666666667,4,3,128,80,1323,2
970,48.0,4,2,96,1179,22,2
971,42.0,4,8,336,1324,80,2
972,42.6666666667,4,3,128,80,1324,2
973,48.0,4,2,96,1180,22,2
974,42.0,4,8,336,1325,80,2
975,42.6666666667,4,3,128,80,1325,2
976,48.0,4,2,96,1181,22,2
977,42.0,4,8,336,1326,80,2
978,42.6666666667,4,3,128,80,1326,2
979,48.0,4,2,96,1182,22,2
980,42.0,4,8,336,1327,80,2
981,42.6666666667,4,3,128,80,1327,2
982,48.0,4,2,96,1183,22,2
983,42.0,4,8,336,1328,80,2
984,42.6666666667,4,3,128,80,1328,2
985,48.0,4,2,96,1184,22,2
986,42.0,4,8,336,1329,80,2
987,42.6666666667,4,3,128,80,1329,2
988,48.0,4,2,96,1185,22,2
989,42.0,4,8,336,1330,80,2
990,42.6666666667,4,3,128,80,1330,2
991,48.0,4,2,96,1186,22,2
992,42.0,4,8,336,1331,80,2
993,42.6666666667,4,3,128,80,1331,2
994,48.0,4,2,96,1187,22,2
995,42.0,4,8,336,1332,80,2
996,42.6666666667,4,3,128,80,1332,2
997,48.0,4,2,96,1188,22,2
998,42.0,4,8,336,1333,80,2
999,42.6666666667,4,3,128,80,1333,2
1000,42.0,4,8,336,1334,80,2
1001,42.6666666667,4,3,128,80,1334,2
1002,42.0,4,8,336,1335,80,2
1003,42.6666666667,4,3,128,80,1335,2
1004,42.0,4,8,336,1336,80,2
1005,42.6666666667,4,3,128,80,1336,2
1006,42.0,4,8,336,1337,80,2
1007,42.6666666667,4,3,128,80,1337,2
1008,42.0,4,8,336,1338,80,2
1009,42.6666666667,4,3,128,80,1338,2
1010,42.0,4,8,336,1339,80,2
1011,42.6666666667,4,3,128,80,1339,2
1012,42.0,4,8,336,1340,80,2
1013,42.6666666667,4,3,128,80,1340,2
1014,42.0,4,8,336,1341,80,2
1015,42.6666666667,4,3,128,80,1341,2
1016,42.0,4,8,336,1342,80,2
1017,42.6666666667,4,3,128,80,1342,2
1018,42.0,4,8,336,1343,80,2
1019,42.6666666667,4,3,128,80,1343,2
1020,42.0,4,8,336,1344,80,2
1021,42.6666666667,4,3,128,80,1344,2
1022,42.0,4,8,336,1345,80,2
1023,42.6666666667,4,3,128,80,1345,2
1024,42.0,4,8,336,1346,80,2
1025,42.6666666667,4,3,128,80,1346,2
1026,42.0,4,8,336,1347,80,2
1027,42.6666666667,4,3,128,80,1347,2
1028,42.0,4,8,336,1348,80,2
1029,42.6666666667,4,3,128,80,1348,2
1030,42.0,4,8,336,1349,80,2
1031,42.6666666667,4,3,128,80,1349,2
1032,42.0,4,8,336,1350,80,2
1033,42.6666666667,4,3,128,80,1350,2
1034,42.0,4,8,336,1351,80,2
1035,42.6666666667,4,3,128,80,1351,2
1036,42.0,4,8,336,1352,80,2
1037,42.6666666667,4,3,128,80,1352,2
1038,42.0,4,8,336,1353,80,2
1039,42.6666666667,4,3,128,80,1353,2
1040,42.0,4,8,336,1354,80,2
1041,42.6666666667,4,3,128,80,1354,2
1042,42.0,4,8,336,1355,80,2
1043,42.6666666667,4,3,128,80,1355,2
1044,42.0,4,8,336,1356,80,2
1045,42.6666666667,4,3,128,80,1356,2
1046,42.0,4,8,336,1357,80,2
1047,42.6666666667,4,3,128,80,1357,2
1048,42.0,4,8,336,1358,80,2
1049,42.6666666667,4,3,128,80,1358,2
1050,42.0,4,8,336,1359,80,2
1051,42.6666666667,4,3,128,80,1359,2
1052,42.0,4,8,336,1360,80,2
1053,42.6666666667,4,3,128,80,1360,2
1054,42.0,4,8,336,1361,80,2
1055,42.6666666667,4,3,128,80,1361,2
1056,42.0,4,8,336,1362,80,2
1057,42.6666666667,4,3,128,80,1362,2
1058,42.0,4,8,336,1363,80,2
1059,42.6666666667,4,3,128,80,1363,2
1060,42.0,4,8,336,1364,80,2
1061,42.6666666667,4,3,128,80,1364,2
1062,42.0,4,8,336,1365,80,2
1063,42.6666666667,4,3,128,80,1365,2
1064,42.0,4,8,336,1366,80,2
1065,42.6666666667,4,3,128,80,1366,2
1066,42.0,4,8,336,1367,80,2
1067,42.6666666667,4,3,128,80,1367,2
1068,42.0,4,8,336,1368,80,2
1069,42.6666666667,4,3,128,80,1368,2
1070,42.0,4,8,336,1369,80,2
1071,42.6666666667,4,3,128,80,1369,2
1072,42.0,4,8,336,1370,80,2
1073,42.6666666667,4,3,128,80,1370,2
1074,42.0,4,8,336,1371,80,2
1075,42.6666666667,4,3,128,80,1371,2
1076,42.0,4,8,336,1372,80,2
1077,42.6666666667,4,3,128,80,1372,2
1078,42.0,4,8,336,1373,80,2
1079,42.6666666667,4,3,128,80,1373,2
1080,42.0,4,8,336,1374,80,2
1081,42.6666666667,4,3,128,80,1374,2
1082,42.0,4,8,336,1375,80,2
1083,42.6666666667,4,3,128,80,1375,2
1084,42.0,4,8,336,1376,80,2
1085,42.6666666667,4,3,128,80,1376,2
1086,42.0,4,8,336,1377,80,2
1087,42.6666666667,4,3,128,80,1377,2
1088,42.0,4,8,336,1378,80,2
1089,42.6666666667,4,3,128,80,1378,2
1090,42.0,4,8,336,1379,80,2
1091,42.6666666667,4,3,128,80,1379,2
1092,42.0,4,8,336,1380,80,2
1093,42.6666666667,4,3,128,80,1380,2
1094,42.0,4,8,336,1381,80,2
1095,42.6666666667,4,3,128,80,1381,2
1096,42.0,4,8,336,1382,80,2
1097,42.6666666667,4,3,128,80,1382,2
1098,42.0,4,8,336,1383,80,2
1099,42.6666666667,4,3,128,80,1383,2
1100,42.0,4,8,336,1384,80,2
1101,42.6666666667,4,3,128,80,1384,2
1102,42.0,4,8,336,1385,80,2
1103,42.6666666667,4,3,128,80,1385,2
1104,42.0,4,8,336,1386,80,2
1105,42.6666666667,4,3,128,80,1386,2
1106,42.0,4,8,336,1387,80,2
1107,42.6666666667,4,3,128,80,1387,2
1108,42.0,4,8,336,1388,80,2
1109,42.6666666667,4,3,128,80,1388,2
1110,42.0,4,8,336,1389,80,2
1111,42.6666666667,4,3,128,80,1389,2
1112,42.0,4,8,336,1390,80,2
1113,42.6666666667,4,3,128,80,1390,2
1114,42.0,4,8,336,1391,80,2
1115,42.6666666667,4,3,128,80,1391,2
1116,42.0,4,8,336,1392,80,2
1117,42.6666666667,4,3,128,80,1392,2
1118,42.0,4,8,336,1393,80,2
1119,42.6666666667,4,3,128,80,1393,2
1120,42.0,4,8,336,1394,80,2
1121,42.6666666667,4,3,128,80,1394,2
1122,42.0,4,8,336,1395,80,2
1123,42.6666666667,4,3,128,80,1395,2
1124,42.0,4,8,336,1396,80,2
1125,42.6666666667,4,3,128,80,1396,2
1126,42.0,4,8,336,1397,80,2
1127,42.6666666667,4,3,128,80,1397,2
1128,43.2,4,10,432,1398,80,2
1129,42.6666666667,4,3,128,80,1398,2
1130,42.0,4,8,336,1399,80,2
1131,42.6666666667,4,3,128,80,1399,2
1132,42.0,4,8,336,1400,80,2
1133,42.6666666667,4,3,128,80,1400,2
1134,42.0,4,8,336,1401,80,2
1135,42.6666666667,4,3,128,80,1401,2
1136,42.0,4,8,336,1402,80,2
1137,42.6666666667,4,3,128,80,1402,2
1138,42.0,4,8,336,1403,80,2
1139,42.6666666667,4,3,128,80,1403,2
1140,42.0,4,8,336,1404,80,2
1141,42.6666666667,4,3,128,80,1404,2
1142,42.0,4,8,336,1405,80,2
1143,42.6666666667,4,3,128,80,1405,2
1144,42.0,4,8,336,1406,80,2
1145,42.6666666667,4,3,128,80,1406,2
1146,42.0,4,8,336,1407,80,2
1147,42.6666666667,4,3,128,80,1407,2
1148,42.0,4,8,336,1408,80,2
1149,42.6666666667,4,3,128,80,1408,2
1150,42.0,4,8,336,1409,80,2
1151,42.6666666667,4,3,128,80,1409,2
1152,48.0,4,6,288,1410,80,2
1153,42.0,4,8,336,1183,80,2
1154,42.6666666667,4,3,128,80,1183,2
1155,48.0,4,6,288,1039,22,2
1156,42.0,4,8,336,1184,80,2
1157,42.6666666667,4,3,128,80,1184,2
1158,48.0,4,6,288,1040,22,2
1159,42.0,4,8,336,1185,80,2
1160,42.6666666667,4,3,128,80,1185,2
1161,48.0,4,6,288,1041,22,2
1162,42.0,4,8,336,1186,80,2
1163,42.6666666667,4,3,128,80,1186,2
1164,48.0,4,6,288,1042,22,2
1165,42.0,4,8,336,1187,80,2
1166,42.6666666667,4,3,128,80,1187,2
1167,48.0,4,6,288,1043,22,2
1168,42.0,4,8,336,1188,80,2
1169,42.6666666667,4,3,128,80,1188,2
1170,48.0,4,6,288,1044,22,2
1171,42.0,4,8,336,1189,80,2
1172,42.6666666667,4,3,128,80,1189,2
1173,48.0,4,6,288,1045,22,2
1174,42.0,4,8,336,1190,80,2
1175,42.6666666667,4,3,128,80,1190,2
1176,48.0,4,6,288,1046,22,2
1177,42.0,4,8,336,1191,80,2
1178,42.6666666667,4,3,128,80,1191,2
1179,48.0,4,6,288,1047,22,2
1180,42.0,4,8,336,1192,80,2
1181,42.6666666667,4,3,128,80,1192,2
1182,48.0,4,6,288,1048,22,2
1183,42.0,4,8,336,1193,80,2
1184,42.6666666667,4,3,128,80,1193,2
1185,48.0,4,6,288,1049,22,2
1186,42.0,4,8,336,1194,80,2
1187,42.6666666667,4,3,128,80,1194,2
1188,48.0,4,6,288,1050,22,2
1189,42.0,4,8,336,1195,80,2
1190,42.6666666667,4,3,128,80,1195,2
1191,48.0,4,6,288,1051,22,2
1192,42.0,4,8,336,1196,80,2
1193,42.6666666667,4,3,128,80,1196,2
1194,48.0,4,6,288,1052,22,2
1195,42.0,4,8,336,1197,80,2
1196,42.6666666667,4,3,128,80,1197,2
1197,48.0,4,6,288,1053,22,2
1198,42.0,4,8,336,1198,80,2
1199,42.6666666667,4,3,128,80,1198,2
1200,48.0,4,6,288,1054,22,2
1201,42.0,4,8,336,1199,80,2
1202,42.6666666667,4,3,128,80,1199,2
1203,48.0,4,6,288,1055,22,2
1204,42.0,4,8,336,1200,80,2
1205,42.6666666667,4,3,128,80,1200,2
1206,48.0,4,6,288,1056,22,2
1207,42.0,4,8,336,1201,80,2
1208,42.6666666667,4,3,128,80,1201,2
1209,48.0,4,6,288,1057,22,2
1210,42.0,4,8,336,1202,80,2
1211,42.6666666667,4,3,128,80,1202,2
1212,48.0,4,6,288,1058,22,2
1213,42.0,4,8,336,1203,80,2
1214,42.6666666667,4,3,128,80,1203,2
1215,48.0,4,6,288,1059,22,2
1216,42.0,4,8,336,1204,80,2
1217,42.6666666667,4,3,128,80,1204,2
1218,48.0,4,6,288,1060,22,2
1219,42.0,4,8,336,1205,80,2
1220,42.6666666667,4,3,128,80,1205,2
1221,48.0,4,6,288,1061,22,2
1222,42.0,4,8,336,1206,80,2
1223,42.6666666667,4,3,128,80,1206,2
1224,48.0,4,6,288,1062,22,2
1225,42.0,4,8,336,1207,80,2
1226,42.6666666667,4,3,128,80,1207,2
1227,48.0,4,6,288,1063,22,2
1228,42.0,4,8,336,1208,80,2
1229,42.6666666667,4,3,128,80,1208,2
1230,48.0,4,6,288,1064,22,2
1231,42.0,4,8,336,1209,80,2
1232,42.6666666667,4,3,128,80,1209,2
1233,48.0,4,6,288,1065,22,2
1234,42.0,4,8,336,1210,80,2
1235,42.6666666667,4,3,128,80,1210,2
1236,48.0,4,6,288,1066,22,2
1237,42.0,4,8,336,1211,80,2
1238,42.6666666667,4,3,128,80,1211,2
1239,48.0,4,6,288,1067,22,2
1240,42.0,4,8,336,1212,80,2
1241,42.6666666667,4,3,128,80,1212,2
1242,48.0,4,6,288,1068,22,2
1243,42.0,4,8,336,1213,80,2
1244,42.6666666667,4,3,128,80,1213,2
1245,48.0,4,6,288,1069,22,2
1246,42.0,4,8,336,1214,80,2
1247,42.6666666667,4,3,128,80,1214,2
1248,48.0,4,6,288,1070,22,2
1249,42.0,4,8,336,1215,80,2
1250,42.6666666667,4,3,128,80,1215,2
1251,48.0,4,6,288,1071,22,2
1252,42.0,4,8,336,1216,80,2
1253,42.6666666667,4,3,128,80,1216,2
1254,48.0,4,6,288,1072,22,2
1255,42.0,4,8,336,1217,80,2
1256,42.6666666667,4,3,128,80,1217,2
1257,48.0,4,6,288,1073,22,2
1258,42.0,4,8,336,1218,80,2
1259,42.6666666667,4,3,128,80,1218,2
1260,48.0,4,6,288,1074,22,2
1261,42.0,4,8,336,1219,80,2
1262,42.6666666667,4,3,128,80,1219,2
1263,48.0,4,6,288,1075,22,2
1264,42.0,4,8,336,1220,80,2
1265,42.6666666667,4,3,128,80,1220,2
1266,48.0,4,6,288,1076,22,2
1267,42.0,4,8,336,1221,80,2
1268,42.6666666667,4,3,128,80,1221,2
1269,48.0,4,6,288,1077,22,2
1270,42.0,4,8,336,1222,80,2
1271,42.6666666667,4,3,128,80,1222,2
1272,48.0,4,6,288,1078,22,2
1273,42.0,4,8,336,1223,80,2
1274,42.6666666667,4,3,128,80,1223,2
1275,48.0,4,6,288,1079,22,2
1276,42.0,4,8,336,1224,80,2
1277,42.6666666667,4,3,128,80,1224,2
1278,48.0,4,6,288,1080,22,2
1279,42.0,4,8,336,1225,80,2
1280,42.6666666667,4,3,128,80,1225,2
1281,48.0,4,6,288,1081,22,2
1282,42.0,4,8,336,1226,80,2
1283,42.6666666667,4,3,128,80,1226,2
1284,48.0,4,6,288,1082,22,2
1285,42.0,4,8,336,1227,80,2
1286,42.6666666667,4,3,128,80,1227,2
1287,48.0,4,6,288,1083,22,2
1288,42.0,4,8,336,1228,80,2
1289,42.6666666667,4,3,128,80,1228,2
1290,48.0,4,6,288,1084,22,2
1291,42.0,4,8,336,1229,80,2
1292,42.6666666667,4,3,128,80,1229,2
1293,48.0,4,6,288,1085,22,2
1294,42.0,4,8,336,1230,80,2
1295,42.6666666667,4,3,128,80,1230,2
1296,48.0,4,6,288,1086,22,2
1297,42.0,4,8,336,1231,80,2
1298,42.6666666667,4,3,128,80,1231,2
1299,48.0,4,6,288,1087,22,2
1300,42.0,4,8,336,1232,80,2
1301,42.6666666667,4,3,128,80,1232,2
1302,48.0,4,6,288,1088,22,2
1303,42.0,4,8,336,1233,80,2
1304,42.6666666667,4,3,128,80,1233,2
1305,48.0,4,6,288,1089,22,2
1306,42.0,4,8,336,1234,80,2
1307,42.6666666667,4,3,128,80,1234,2
1308,48.0,4,6,288,1090,22,2
1309,42.0,4,8,336,1235,80,2
1310,42.6666666667,4,3,128,80,1235,2
1311,48.0,4,6,288,1091,22,2
1312,42.0,4,8,336,1236,80,2
1313,42.6666666667,4,3,128,80,1236,2
1314,48.0,4,6,288,1092,22,2
1315,42.0,4,8,336,1237,80,2
1316,42.6666666667,4,3,128,80,1237,2
1317,48.0,4,6,288,1093,22,2
1318,42.0,4,8,336,1238,80,2
1319,42.6666666667,4,3,128,80,1238,2
1320,48.0,4,6,288,1094,22,2
1321,42.0,4,8,336,1239,80,2
1322,42.6666666667,4,3,128,80,1239,2
1323,48.0,4,6,288,1095,22,2
1324,42.0,4,8,336,1240,80,2
1325,42.6666666667,4,3,128,80,1240,2
1326,48.0,4,6,288,1096,22,2
1327,42.0,4,8,336,1241,80,2
1328,42.6666666667,4,3,128,80,1241,2
1329,48.0,4,6,288,1097,22,2
1330,42.0,4,8,336,1242,80,2
1331,42.6666666667,4,3,128,80,1242,2
1332,48.0,4,6,288,1098,22,2
1333,42.0,4,8,336,1243,80,2
1334,42.6666666667,4,3,128,80,1243,2
1335,48.0,4,6,288,1099,22,2
1336,42.0,4,8,336,1244,80,2
1337,42.6666666667,4,3,128,80,1244,2
1338,48.0,4,6,288,1100,22,2
1339,42.0,4,8,336,1245,80,2
1340,42.6666666667,4,3,128,80,1245,2
